Botswana ;0.6% of GDP (2013 est.) ;0.6
;;#VALUE!
Brazil ;1.6% of GDP (2013 est.) ;1.6
;;#VALUE!
British Virgin Islands ;0% of GDP (2013 est.) ;0
;;#VALUE!
Brunei ;9.8% of GDP (2013 est.) ;9.8
;;#VALUE!
Bulgaria ;-2.4% of GDP (2013 est.) ;-2.4
;;#VALUE!
Burkina Faso ;-3.2% of GDP (2013 est.) ;-3.2
;;#VALUE!
Burma ;-3.4% of GDP (2013 est.) ;-3.4
;;#VALUE!
Burundi ;-3.3% of GDP (2013 est.) ;-3.3
;;#VALUE!
Cabo Verde ;-9.8% of GDP (2013 est.) ;-9.8
;;#VALUE!
Cambodia ;-2.7% of GDP (2013 est.) ;-2.7
;;#VALUE!
Cameroon ;-4.3% of GDP (2013 est.) ;-4.3
;;#VALUE!
Canada ;-2.9% of GDP (2013 est.) ;-2.9
;;#VALUE!
Cayman Islands ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Central African Republic ;-4.1% of GDP (2013 est.) ;-4.1
;;#VALUE!
Chad ;-5.9% of GDP (2013 est.) ;-5.9
;;#VALUE!
Chile ;-1% of GDP (2013 est.) ;-1
;;#VALUE!
China ;-2.1% of GDP (2013 est.) ;-2.1
;;#VALUE!
Colombia ;0.4% of GDP (2012 est.) ;0.4
;;#VALUE!
Comoros ;0.4% of GDP (2013 est.) ;0.4
;;#VALUE!
Congo, Democratic Republic of the ;-3.5% of GDP (2013 est.) ;-3.5
;;#VALUE!
Congo, Republic of the ;14% of GDP (2013 est.) ;14
;;#VALUE!
Cook Islands ;1% of GDP (FY05/06) ;1
;;#VALUE!
Costa Rica ;-5% of GDP (2013 est.) ;-5
;;#VALUE!
Cote d'Ivoire ;-3.4% of GDP (2013 est.) ;-3.4
;;#VALUE!
Croatia ;-4.4% of GDP (2013 est.) ;-4.4
;;#VALUE!
Cuba ;-3.7% of GDP (2013 est.) ;-3.7
;;#VALUE!
Curacao ;-0.4% of GDP (2012 est.) ;-0.4
;;#VALUE!
Cyprus ;-5.7% of GDP (2013 est.) ;-5.7
;;#VALUE!
Czech Republic ;-2.1% of GDP (2013 est.) ;-2.1
;;#VALUE!
Denmark ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Djibouti ;-1.4% of GDP (2013 est.) ;-1.4
;;#VALUE!
Dominica ;-7.5% of GDP (2013 est.) ;-7.5
;;#VALUE!
Dominican Republic ;-3% of GDP (2013 est.) ;-3
;;#VALUE!
Ecuador ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Egypt ;-13.3% of GDP (2013 est.) ;-13.3
;;#VALUE!
El Salvador ;-4% of GDP (2013 est.) ;-4
;;#VALUE!
Equatorial Guinea ;0.2% of GDP (2013 est.) ;0.2
;;#VALUE!
Eritrea ;-13% of GDP (2013 est.) ;-13
;;#VALUE!
Estonia ;-0.5% of GDP (2013 est.) ;-0.5
;;#VALUE!
Ethiopia ;-2.8% of GDP (2013 est.) ;-2.8
;;#VALUE!
Falkland Islands (Islas Malvinas) ;-5% of GDP (FY09/10) ;-5
;;#VALUE!
Faroe Islands ;-11.9% of GDP (2010 est.) ;-11.9
;;#VALUE!
Fiji ;-2.6% of GDP (2013 est.) ;-2.6
;;#VALUE!
Finland ;-2.3% of GDP (2013 est.) ;-2.3
;;#VALUE!
France ;-4.1% of GDP (2013 est.) ;-4.1
;;#VALUE!
French Polynesia ;3.9% of GDP (1999) ;3.9
;;#VALUE!
Gabon ;-7.9% of GDP (2013 est.) ;-7.9
;;#VALUE!
Gambia, The ;-4% of GDP (2013 est.) ;-4
;;#VALUE!
Georgia ;-2.7% of GDP (2013 est.) ;-2.7
;;#VALUE!
Germany ;0.1% of GDP (2013 est.) ;0.1
;;#VALUE!
Ghana ;-9.5% of GDP (2013 est.) ;-9.5
;;#VALUE!
Gibraltar ;2.1% of GDP (2008 est.) ;2.1
;;#VALUE!
Greece ;-4% of GDP (2013 est.) ;-4
;;#VALUE!
Greenland ;1.9% of GDP (2010) ;1.9
;;#VALUE!
Grenada ;-4.1% of GDP (2012 est.) ;-4.1
;;#VALUE!
Guam ;-3% of GDP (FY10/11 est.) ;-3
;;#VALUE!
Guatemala ;-2.7% of GDP (2013 est.) ;-2.7
;;#VALUE!
Guernsey ;1.2% of GDP (2005) ;1.2
;;#VALUE!
Guinea ;-5.1% of GDP (2013 est.) ;-5.1
;;#VALUE!
Guinea-Bissau ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Guyana ;-6.4% of GDP (2013 est.) ;-6.4
;;#VALUE!
Haiti ;-5.4% of GDP (2013 est.) ;-5.4
;;#VALUE!
Honduras ;-6.2% of GDP (2013 est.) ;-6.2
;;#VALUE!
Hong Kong ;1.8% of GDP (2013 est.) ;1.8
;;#VALUE!
Hungary ;"-2.9% of GDP 
note: Hungary has been under the EU Excessive Deficit Procedure since it joined the EU in 2004; in March 2012 the EU elevated its Excessive Deficit Procedure against Hungary and proposed freezing 30% of the country's Cohesion Funds because 2011 deficit reductions were not achieved in a sustainable manner; in June 2012, the EU lifted the freeze, recognizing that steps had been taken to reduce the deficit; the latest EC forecasts project the Hungarian deficit to increase above 3% both in 2013 and in 2014 due to sluggish growth and the government's fiscal tightening (2013 est.) ";-2.9
;;#VALUE!
Iceland ;-1.5% of GDP (2013 est.) ;-1.5
;;#VALUE!
India ;-5.7% of GDP (2013 est.) ;-5.7
;;#VALUE!
Indonesia ;-3.3% of GDP (2013 est.) ;-3.3
;;#VALUE!
Iran ;-4.5% of GDP (2013 est.) ;-4.5
;;#VALUE!
Iraq ;0.9% of GDP (2013 est.) ;0.9
;;#VALUE!
Ireland ;-7.2% of GDP (2013 est.) ;-7.2
;;#VALUE!
Isle of Man ;0.5% of GDP (FY05/06 est.) ;0.5
;;#VALUE!
Israel ;-1.5% of GDP (2013 est.) ;-1.5
;;#VALUE!
Italy ;-3.3% of GDP (2013 est.) ;-3.3
;;#VALUE!
Jamaica ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Japan ;-8.2% of GDP (2013 est.) ;-8.2
;;#VALUE!
Jersey ;-0.4% of GDP (2005) ;-0.4
;;#VALUE!
Jordan ;-11.3% of GDP (2013 est.) ;-11.3
;;#VALUE!
Kazakhstan ;-2.3% of GDP (2013 est.) ;-2.3
;;#VALUE!
Kenya ;-4.1% of GDP (2013 est.) ;-4.1
;;#VALUE!
Kiribati ;-29.8% of GDP (2010 est.) ;-29.8
;;#VALUE!
Korea, North ;-0.4% of GDP (2007 est.) ;-0.4
;;#VALUE!
Korea, South ;0.7% of GDP (2013 est.) ;0.7
;;#VALUE!
Kosovo ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Kuwait ;29.2% of GDP (2013 est.) ;29.2
;;#VALUE!
Kyrgyzstan ;-4.6% of GDP (2013 est.) ;-4.6
;;#VALUE!
Laos ;-1.6% of GDP (2013 est.) ;-1.6
;;#VALUE!
Latvia ;-0.2% of GDP (2013 est.) ;-0.2
;;#VALUE!
Lebanon ;-9.4% of GDP (2013 est.) ;-9.4
;;#VALUE!
Lesotho ;-0.9% of GDP (2013 est.) ;-0.9
;;#VALUE!
Liberia ;-2.9% of GDP (2013 est.) ;-2.9
;;#VALUE!
Libya ;-0.5% of GDP (2013 est.) ;-0.5
;;#VALUE!
Liechtenstein ;-1.6% of GDP (2011 est.) ;-1.6
;;#VALUE!
Lithuania ;-2% of GDP (2013 est.) ;-2
;;#VALUE!
Luxembourg ;-1.7% of GDP (2013 est.) ;-1.7
;;#VALUE!
Macau ;23.3% of GDP (2013 est.) ;23.3
;;#VALUE!
Macedonia ;-4.1% of GDP (2013 est.) ;-4.1
;;#VALUE!
Madagascar ;-2.3% of GDP (2013 est.) ;-2.3
;;#VALUE!
Malawi ;-1.4% of GDP (2013 est.) ;-1.4
;;#VALUE!
Malaysia ;-4.4% of GDP (2013 est.) ;-4.4
;;#VALUE!
Maldives ;-12.3% of GDP (2012 est.) ;-12.3
;;#VALUE!
Mali ;-0.7% of GDP (2013 est.) ;-0.7
;;#VALUE!
Malta ;5.5% of GDP (2013 est.) ;5.5
;;#VALUE!
Marshall Islands ;0.4% of GDP (FY09 est.) ;0.4
;;#VALUE!
Mauritania ;-0.6% of GDP (2013 est.) ;-0.6
;;#VALUE!
Mauritius ;-1.9% of GDP (2013 est.) ;-1.9
;;#VALUE!
Mexico ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Micronesia, Federated States of ;1.5% of GDP (FY10/11 est.) ;1.5
;;#VALUE!
Moldova ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Monaco ;-1.2% of GDP (2011 est.) ;-1.2
;;#VALUE!
Mongolia ;-8.1% of GDP (2013 est.) ;-8.1
;;#VALUE!
Montenegro ;2.2% of GDP (2012 est.) ;2.2
;;#VALUE!
Morocco ;-8% of GDP (2013 est.) ;-8
;;#VALUE!
Mozambique ;-8.8% of GDP (2013 est.) ;-8.8
;;#VALUE!
Namibia ;-6.5% of GDP (2013 est.) ;-6.5
;;#VALUE!
Nepal ;-3.1% of GDP (FY12/13) ;-3.1
;;#VALUE!
Netherlands ;-3.3% of GDP (2014 est.) ;-3.3
;;#VALUE!
New Caledonia ;NA% of GDP ;NA
;;#VALUE!
New Zealand ;-1.9% of GDP (2013 est.) ;-1.9
;;#VALUE!
Nicaragua ;-0.3% of GDP (2013 est.) ;-0.3
;;#VALUE!
Niger ;-2.4% of GDP (2013 est.) ;-2.4
;;#VALUE!
Nigeria ;-1.5% of GDP (2013 est.) ;-1.5
;;#VALUE!
Niue ;-12.6% of GDP (FY04/05) ;-12.6
;;#VALUE!
Northern Mariana Islands ;-7.9% of GDP (FY10/11 est.) ;-7.9
;;#VALUE!
Norway ;13.1% of GDP (2013 est.) ;13.1
;;#VALUE!
Oman ;-1.3% of GDP (2013 est.) ;-1.3
;;#VALUE!
Pakistan ;-7.7% of GDP (2013 est.) ;-7.7
;;#VALUE!
Palau ;-2.4% of GDP (2010 est.) ;-2.4
;;#VALUE!
Panama ;-2.6% of GDP (2013 est.) ;-2.6
;;#VALUE!
Papua New Guinea ;-4.6% of GDP (2013 est.) ;-4.6
;;#VALUE!
Paraguay ;-1.6% of GDP (2013 est.) ;-1.6
;;#VALUE!
Peru ;1% of GDP (2013 est.) ;1
;;#VALUE!
Philippines ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Poland ;0% of GDP (2013 est.) ;0
;;#VALUE!
Portugal ;-5.1% of GDP (2013 est.) ;-5.1
;;#VALUE!
Puerto Rico ;-3.1% of GDP (FY99/00) ;-3.1
;;#VALUE!
Qatar ;9.1% of GDP (2013 est.) ;9.1
;;#VALUE!
Romania ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Russia ;-0.5% of GDP (2013 est.) ;-0.5
;;#VALUE!
Rwanda ;-4.3% of GDP (2013 est.) ;-4.3
;;#VALUE!
Saint Kitts and Nevis ;4.8% of GDP (2013 est.) ;4.8
;;#VALUE!
Saint Lucia ;-2.7% of GDP (2011 est.) ;-2.7
;;#VALUE!
Saint Pierre and Miquelon ;4.6% of GDP (1996) ;4.6
;;#VALUE!
Saint Vincent and the Grenadines ;0% of GDP (2013 est.) ;0
;;#VALUE!
Samoa ;-6.1% of GDP (2013 est.) ;-6.1
;;#VALUE!
San Marino ;-2.9% of GDP (2012 est.) ;-2.9
;;#VALUE!
Sao Tome and Principe ;-11.7% of GDP (2013 est.) ;-11.7
;;#VALUE!
Saudi Arabia ;6.2% of GDP (2013 est.) ;6.2
;;#VALUE!
Senegal ;-5.3% of GDP (2013 est.) ;-5.3
;;#VALUE!
Serbia ;-4.9% of GDP (2013 est.) ;-4.9
;;#VALUE!
Seychelles ;2% of GDP (2013 est.) ;2
;;#VALUE!
Sierra Leone ;-3% of GDP (2013 est.) ;-3
;;#VALUE!
Singapore ;1.3% of GDP (2013 est.) ;1.3
;;#VALUE!
Slovakia ;-3.4% of GDP (2013 est.) ;-3.4
;;#VALUE!
Slovenia ;-4.4% of GDP (2013 est.) ;-4.4
;;#VALUE!
Solomon Islands ;2.5% of GDP (2013 est.) ;2.5
;;#VALUE!
South Africa ;-4.8% of GDP (2013 est.) ;-4.8
;;#VALUE!
South Sudan ;-15.5% of GDP (FY 2013 est.) ;-15.5
;;#VALUE!
Spain ;-6.8% of GDP (2013 est.) ;-6.8
;;#VALUE!
Sri Lanka ;-6.4% of GDP (2013 est.) ;-6.4
;;#VALUE!
Sudan ;-4.4% of GDP (2013 est.) ;-4.4
;;#VALUE!
Suriname ;-2.3% of GDP (2010 est.) ;-2.3
;;#VALUE!
Svalbard ;NA% of GDP ;NA
;;#VALUE!
Swaziland ;-1.1% of GDP (2013 est.) ;-1.1
;;#VALUE!
Sweden ;-2% of GDP (2013 est.) ;-2
;;#VALUE!
Switzerland ;1.4% of GDP (2013 est.) ;1.4
;;#VALUE!
Syria ;-8% of GDP (2013 est.) ;-8
;;#VALUE!
Taiwan ;-2.5% of GDP (2013 est.) ;-2.5
;;#VALUE!
Tajikistan ;0% of GDP (2013 est.) ;0
;;#VALUE!
Tanzania ;-5.6% of GDP (2013 est.) ;-5.6
;;#VALUE!
Thailand ;-4% of GDP (2013 est.) ;-4
;;#VALUE!
Timor-Leste ;-1.6% of GDP (2013 est.) ;-1.6
;;#VALUE!
Togo ;-3.7% of GDP (2013 est.) ;-3.7
;;#VALUE!
Tonga ;0% of GDP (2012 est.) ;0
;;#VALUE!
Trinidad and Tobago ;-1.8% of GDP (2013 est.) ;-1.8
;;#VALUE!
Tunisia ;-7.5% of GDP (2013 est.) ;-7.5
;;#VALUE!
Turkey ;-2.1% of GDP (2013 est.) ;-2.1
;;#VALUE!
Turkmenistan ;1.1% of GDP (2013 est.) ;1.1
;;#VALUE!
Tuvalu ;-4% of GDP (2006) ;-4
;;#VALUE!
Uganda ;-2.7% of GDP (2013 est.) ;-2.7
;;#VALUE!
Ukraine ;-5.2% of GDP (2013 est.) ;-5.2
;;#VALUE!
United Arab Emirates ;5% of GDP (2013 est.) ;5
;;#VALUE!
United Kingdom ;-3.6% of GDP (2013 est.) ;-3.6
;;#VALUE!
United States ;-4% of GDP (2013 est.) ;-4
;;#VALUE!
Uruguay ;-2.6% of GDP (2013 est.) ;-2.6
;;#VALUE!
Uzbekistan ;-0.4% of GDP (2013 est.) ;-0.4
;;#VALUE!
Vanuatu ;0.3% of GDP (2013 est.) ;0.3
;;#VALUE!
Venezuela ;-9.8% of GDP (2013 est.) ;-9.8
;;#VALUE!
Vietnam ;-4.2% of GDP (2013 est.) ;-4.2
;;#VALUE!
West Bank ;-16.6% of GDP (2011 est.) ;-16.6
;;#VALUE!
World ;-3.1% of GDP (2013 est.) ;-3.1
;;#VALUE!
Yemen ;-10.3% of GDP (2013 est.) ;-10.3
;;#VALUE!
Zambia ;-8.4% of GDP (2013 est.) ;-8.4
;;#VALUE!
Zimbabwe ;NA% of GDP ;NA
