Canada ;"1.24% of GDP (2012) 
1.31% of GDP (2011) 
1.24% of GDP (2010) ";1.24
;;#VALUE!
Chad ;"NA% (2012) 
2.28% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
Chile ;"2.04% of GDP (2012) 
2.17% of GDP (2011) 
2.04% of GDP (2010) ";2.04
;;#VALUE!
China ;"1.99% of GDP (2012) 
2% of GDP (2011) 
1.99% of GDP (2010) ";1.99
;;#VALUE!
Colombia ;"3.28% of GDP (2012) 
3.06% of GDP (2011) 
3.28% of GDP (2010) ";3.28
;;#VALUE!
Congo, Democratic Republic of the ;"1.72% of GDP (2012) 
1.53% of GDP (2011) 
1.72% of GDP (2010) ";1.72
;;#VALUE!
Cote d'Ivoire ;"1.65% of GDP (2012) 
1.49% of GDP (2011) 
1.65% of GDP (2010) ";1.65
;;#VALUE!
Croatia ;"1.7% of GDP (2012) 
1.77% of GDP (2011) 
1.7% of GDP (2010) ";1.7
;;#VALUE!
Cyprus ;"2.05% of GDP (2012) 
2.14% of GDP (2011) 
2.05% of GDP (2010) (U) ";2.05
;;#VALUE!
Czech Republic ;"1.08% of GDP (2013) 
1.13% of GDP (2012) 
1.15% of GDP (2011) 
1.13% of GDP (2010) ";1.08
;;#VALUE!
Denmark ;"1.41% of GDP (2012) 
1.35% of GDP (2011) 
1.41% of GDP (2010) ";1.41
;;#VALUE!
Dominican Republic ;"0.61% of GDP (2012) 
0.63% of GDP (2011) 
0.61% of GDP (2010) ";0.61
;;#VALUE!
Ecuador ;"2.83% of GDP (2012) 
3.2% of GDP (2011) 
2.83% of GDP (2010) ";2.83
;;#VALUE!
Egypt ;"1.72% of GDP (2012) 
1.86% of GDP (2011) 
1.72% of GDP (2010) ";1.72
;;#VALUE!
El Salvador ;"0.99% of GDP (2012) 
1.11% of GDP (2011) 
0.99% of GDP (2010) ";0.99
;;#VALUE!
Estonia ;"2% of GDP (2013) 
1.92% of GDP (2012) 
1.69% of GDP (2011) 
1.92% of GDP (2010) ";2
;;#VALUE!
Ethiopia ;"0.91% of GDP (2012) 
1.1% of GDP (2011) 
0.91% of GDP (2010) ";0.91
;;#VALUE!
European Union ;"1.65% of GDP (2012) 
1.66% of GDP (2011) 
1.65% of GDP (2010) ";1.65
;;#VALUE!
Fiji ;"1.47% of GDP (2012) 
1.44% of GDP (2011) 
1.47% of GDP (2010) ";1.47
;;#VALUE!
Finland ;"1.47% of GDP (2012) 
1.42% of GDP (2011) 
1.47% of GDP (2010) ";1.47
;;#VALUE!
France ;"1.8% of GDP (2014) 
1.9% of GDP (2013) 
1.9% of GDP (2012) ";1.8
;;#VALUE!
Gabon ;"1.34% of GDP (2012) 
NA% (2011) 
1.34% of GDP (2010) ";1.34
;;#VALUE!
Georgia ;"2.88% of GDP (2012) 
3.25% of GDP (2011) 
2.88% of GDP (2010) ";2.88
;;#VALUE!
Germany ;"1.35% of GDP (2012) 
1.34% of GDP (2011) 
1.35% of GDP (2010) ";1.35
;;#VALUE!
Ghana ;"0.27% of GDP (2012) 
0.25% of GDP (2011) 
0.27% of GDP (2010) ";0.27
;;#VALUE!
Greece ;"1.72% of GDP (2012) 
2.31% of GDP (2011) 
2.63% of GDP (2010) ";1.72
;;#VALUE!
Guatemala ;"0.42% of GDP (2012) 
0.41% of GDP (2011) 
0.42% of GDP (2010) ";0.42
;;#VALUE!
Guinea-Bissau ;"1.85% of GDP (2012) 
1.81% of GDP (2011) 
1.85% of GDP (2010) ";1.85
;;#VALUE!
Guyana ;"1.09% of GDP (2012) 
1.17% of GDP (2011) 
1.09% of GDP (2010) ";1.09
;;#VALUE!
Honduras ;"1.05% of GDP (2012) 
1.13% of GDP (2011) 
1.05% of GDP (2010) ";1.05
;;#VALUE!
Hungary ;"0.83% of GDP (2012) 
0.99% of GDP (2011) 
0.83% of GDP (2010) ";0.83
;;#VALUE!
Iceland ;"0.13% of GDP (2012) 
0.14% of GDP (2011) 
0.13% of GDP (2010) ";0.13
;;#VALUE!
India ;"2.43% of GDP (2012) 
2.58% of GDP (2011) 
2.43% of GDP (2010) ";2.43
;;#VALUE!
Indonesia ;"0.78% of GDP (2012) 
0.67% of GDP (2011) 
0.78% of GDP (2010) ";0.78
;;#VALUE!
Iraq ;"2.88% of GDP (2012) 
3.27% of GDP (2011) 
2.88% of GDP (2010) ";2.88
;;#VALUE!
Ireland ;"0.55% of GDP (2012) 
0.59% of GDP (2011) 
0.55% of GDP (2010) ";0.55
;;#VALUE!
Israel ;"5.69% of GDP (2012) 
5.87% of GDP (2011) 
5.69% of GDP (2010) ";5.69
;;#VALUE!
Italy ;"1.69% of GDP (2012) 
1.72% of GDP (2011) 
1.69% of GDP (2010) ";1.69
;;#VALUE!
Jamaica ;"0.86% of GDP (2012) 
0.92% of GDP (2011) 
0.86% of GDP (2010) ";0.86
;;#VALUE!
Japan ;"0.99% of GDP (2012) 
1.01% of GDP (2011) 
0.99% of GDP (2010) ";0.99
;;#VALUE!
Jordan ;"4.65% of GDP (2012) 
4.64% of GDP (2011) 
4.65% of GDP (2010) ";4.65
;;#VALUE!
Kazakhstan ;"1.21% of GDP (2012) 
0.97% of GDP (2011) 
1.21% of GDP (2010) ";1.21
;;#VALUE!
Kenya ;"1.96% of GDP (2012) 
1.88% of GDP (2011) 
1.96% of GDP (2010) ";1.96
;;#VALUE!
Korea, South ;"2.8% of GDP (2012) 
2.77% of GDP (2011) 
2.8% of GDP (2010) ";2.8
;;#VALUE!
Kuwait ;"0% of GDP (2012) 
3.35% of GDP (2011) 
0% of GDP (2010) ";0
;;#VALUE!
Kyrgyzstan ;"NA% (2012) 
3.74% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
Laos ;"NA% (2012) 
0.23% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
Latvia ;"0.92% of GDP (2012) 
1.05% of GDP (2011) 
0.92% of GDP (2010) ";0.92
;;#VALUE!
Lebanon ;"4.04% of GDP (2012) 
4.06% of GDP (2011) 
4.04% of GDP (2010) ";4.04
;;#VALUE!
Lesotho ;"1.94% of GDP (2012) 
2.3% of GDP (2011) 
1.94% of GDP (2010) ";1.94
;;#VALUE!
Liberia ;"0.82% of GDP (2012) 
0.86% of GDP (2011) 
0.82% of GDP (2010) ";0.82
;;#VALUE!
Lithuania ;"0.97% of GDP (2012) 
1.04% of GDP (2011) 
0.97% of GDP (2010) ";0.97
;;#VALUE!
Luxembourg ;"0.6% of GDP (2012) 
0.61% of GDP (2011) 
0.6% of GDP (2010) ";0.6
;;#VALUE!
Macedonia ;"1.38% of GDP (2012) 
1.27% of GDP (2011) 
1.38% of GDP (2010) ";1.38
;;#VALUE!
Madagascar ;"0.69% of GDP (2012) 
0.73% of GDP (2011) 
0.69% of GDP (2010) ";0.69
;;#VALUE!
Malawi ;"0.93% of GDP (2012) 
0.79% of GDP (2011) 
0.93% of GDP (2010) ";0.93
;;#VALUE!
Malaysia ;"1.55% of GDP (2012) 
1.67% of GDP (2011) 
1.55% of GDP (2010) ";1.55
;;#VALUE!
Mali ;"1.44% of GDP (2012) 
1.51% of GDP (2011) 
1.44% of GDP (2010) ";1.44
;;#VALUE!
Malta ;"0.61% of GDP (2012) 
0.61% of GDP (2011) 
0.61% of GDP (2010) ";0.61
;;#VALUE!
Mauritius ;"0.19% of GDP (2012) 
0.16% of GDP (2011) 
0.19% of GDP (2010) ";0.19
;;#VALUE!
Mexico ;"0.59% of GDP (2012) 
0.56% of GDP (2011) 
0.59% of GDP (2010) ";0.59
;;#VALUE!
Moldova ;"0.3% of GDP (2012) 
0.3% of GDP (2011) 
0.3% of GDP (2010) ";0.3
;;#VALUE!
Mongolia ;"1.12% of GDP (2012) 
0.99% of GDP (2011) 
1.12% of GDP (2010) ";1.12
;;#VALUE!
Montenegro ;"1.87% of GDP (2012) 
1.95% of GDP (2011) 
1.87% of GDP (2010) ";1.87
;;#VALUE!
Morocco ;"3.55% of GDP (2012) 
3.37% of GDP (2011) 
3.55% of GDP (2010) ";3.55
;;#VALUE!
Namibia ;"3.11% of GDP (2012) 
3.38% of GDP (2011) 
3.11% of GDP (2010) ";3.11
;;#VALUE!
Nepal ;"NA% (2012) 
1.41% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
Netherlands ;"1.27% of GDP (2012) 
1.35% of GDP (2011) 
1.27% of GDP (2010) ";1.27
;;#VALUE!
New Zealand ;"1.13% of GDP (2012) 
1.12% of GDP (2011) 
1.13% of GDP (2010) ";1.13
;;#VALUE!
Nicaragua ;"0.63% of GDP (2012) 
0.53% of GDP (2011) 
0.63% of GDP (2010) ";0.63
;;#VALUE!
Niger ;"1.06% of GDP (2012) 
NA% (2011) 
1.06% of GDP (2010) ";1.06
;;#VALUE!
Nigeria ;"0.89% of GDP (2012) 
0.98% of GDP (2011) 
0.89% of GDP (2010) ";0.89
;;#VALUE!
Norway ;"1.4% of GDP (2012) 
1.47% of GDP (2011) 
1.4% of GDP (2010) ";1.4
;;#VALUE!
Oman ;"8.61% of GDP (2012) 
6.13% of GDP (2011) 
8.61% of GDP (2010) ";8.61
;;#VALUE!
Pakistan ;"3.04% of GDP (2012) 
3.13% of GDP (2011) 
3.04% of GDP (2010) ";3.04
;;#VALUE!
Papua New Guinea ;"0.54% of GDP (2012) 
0.6% of GDP (2011) 
0.54% of GDP (2010) ";0.54
;;#VALUE!
Paraguay ;"1.66% of GDP (2012) 
1.16% of GDP (2011) 
1.66% of GDP (2010) ";1.66
;;#VALUE!
Peru ;"1.28% of GDP (2012) 
1.15% of GDP (2011) 
1.28% of GDP (2010) ";1.28
;;#VALUE!
Philippines ;"1.19% of GDP (2012) 
1.21% of GDP (2011) 
1.19% of GDP (2010) ";1.19
;;#VALUE!
Poland ;"1.91% of GDP (2012) 
1.83% of GDP (2011) 
1.91% of GDP (2010) ";1.91
;;#VALUE!
Portugal ;"1.29% of GDP (2014) 
1.2% of GDP (2013) 
1.78% of GDP (2012) ";1.29
;;#VALUE!
Romania ;"1.29% of GDP (2012) 
1.3% of GDP (2011) 
1.29% of GDP (2010) ";1.29
;;#VALUE!
Russia ;"4.47% of GDP (2012) 
4.13% of GDP (2011) 
4.47% of GDP (2010) ";4.47
;;#VALUE!
Rwanda ;"1.12% of GDP (2012) 
1.19% of GDP (2011) 
1.12% of GDP (2010) ";1.12
;;#VALUE!
Saudi Arabia ;"7.98% of GDP (2012) 
7.25% of GDP (2011) 
7.98% of GDP (2010) ";7.98
;;#VALUE!
Serbia ;"2.21% of GDP (2012) 
2.28% of GDP (2011) 
2.21% of GDP (2010) ";2.21
;;#VALUE!
Seychelles ;"0.89% of GDP (2012) 
0.82% of GDP (2011) 
0.89% of GDP (2010) ";0.89
;;#VALUE!
Sierra Leone ;"0.72% of GDP (2012) 
0.8% of GDP (2011) 
0.72% of GDP (2010) ";0.72
;;#VALUE!
Singapore ;"3.52% of GDP (2012) 
3.47% of GDP (2011) 
3.52% of GDP (2010) ";3.52
;;#VALUE!
Slovakia ;"1.12% of GDP (2012) 
1.1% of GDP (2011) 
1.12% of GDP (2010) ";1.12
;;#VALUE!
Slovenia ;"1.18% of GDP (2012) 
1.32% of GDP (2011) 
1.18% of GDP (2010) ";1.18
;;#VALUE!
South Africa ;"1% of GDP (2013) 
1.16% of GDP (2012) 
1.14% of GDP (2011) 
1.16% of GDP (2010) ";1
;;#VALUE!
South Sudan ;"10.32% of GDP (2012) 
5.8% of GDP (2011) 
10.32% of GDP (2010) ";10.32
;;#VALUE!
Spain ;"0.86% of GDP (2012) 
0.95% of GDP (2011) 
0.86% of GDP (2010) ";0.86
;;#VALUE!
Sri Lanka ;"2.43% of GDP (2012) 
2.89% of GDP (2011) 
2.43% of GDP (2010) ";2.43
;;#VALUE!
Swaziland ;"3.17% of GDP (2012) 
3.11% of GDP (2011) 
3.17% of GDP (2010) ";3.17
;;#VALUE!
Sweden ;"1.18% of GDP (2012) 
1.17% of GDP (2011) 
1.18% of GDP (2010) ";1.18
;;#VALUE!
Switzerland ;"0.76% of GDP (2012) 
0.75% of GDP (2011) 
0.76% of GDP (2010) ";0.76
;;#VALUE!
Tanzania ;"1.13% of GDP (2012) 
1.12% of GDP (2011) 
1.13% of GDP (2010) ";1.13
;;#VALUE!
Thailand ;"1.47% of GDP (2012) 
1.6% of GDP (2011) 
1.47% of GDP (2010) ";1.47
;;#VALUE!
Timor-Leste ;"2.92% of GDP (2012) 
2.6% of GDP (2011) 
2.92% of GDP (2010) ";2.92
;;#VALUE!
Togo ;"NA% (2012) 
1.6% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
Tunisia ;"1.55% of GDP (2012) 
1.34% of GDP (2011) 
1.55% of GDP (2010) ";1.55
;;#VALUE!
Turkey ;"2.31% of GDP (2012) 
2.28% of GDP (2011) 
2.31% of GDP (2010) ";2.31
;;#VALUE!
Uganda ;"1.45% of GDP (2012) 
3.73% of GDP (2011) 
1.45% of GDP (2010) ";1.45
;;#VALUE!
Ukraine ;"2.77% of GDP (2012) 
2.4% of GDP (2011) 
2.77% of GDP (2010) ";2.77
;;#VALUE!
United Arab Emirates ;"NA% (2012) 
5.5% of GDP (2011) 
NA% (2010) ";NA
;;#VALUE!
United Kingdom ;"2.49% of GDP (2012) 
2.48% of GDP (2011) 
2.49% of GDP (2010) ";2.49
;;#VALUE!
United States ;"4.35% of GDP (2012) 
4.75% of GDP (2011) 
4.35% of GDP (2010) ";4.35
;;#VALUE!
Uruguay ;"1.95% of GDP (2012) 
1.94% of GDP (2011) 
1.95% of GDP (2010) ";1.95
;;#VALUE!
Venezuela ;"1.05% of GDP (2012) 
0.75% of GDP (2011) 
1.05% of GDP (2010) ";1.05
;;#VALUE!
Vietnam ;"2.37% of GDP (2012) 
2.17% of GDP (2011) 
2.37% of GDP (2010) ";2.37
;;#VALUE!
World ;"2.42% of GDP (2012) 
2.51% of GDP (2011) 
2.42% of GDP (2010) ";2.42
;;#VALUE!
Yemen ;"4.02% of GDP (2012) 
3.48% of GDP (2011) 
4.02% of GDP (2010) ";4.02
;;#VALUE!
Zambia ;"1.55% of GDP (2012) 
1.59% of GDP (2011) 
1.55% of GDP (2010) ";1.55
;;#VALUE!
Zimbabwe ;2.94% of GDP (2012) ;2.94
