Cote d'Ivoire ;"4.25% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";4.25
;;#VALUE!
Croatia ;"9% (31 December 2010 est.) 
9% (31 December 2009 est.) ";9
;;#VALUE!
Cuba ;NA% ;NA
;;#VALUE!
Curacao ;NA% ;NA
;;#VALUE!
Cyprus ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Czech Republic ;"0.75% (31 December 2010 est.) 
1% (31 December 2009 est.) 
note: the two-week repo rate was 0.75% on 31 December 2010; this is the main rate CNB uses ";0.75
;;#VALUE!
Denmark ;"0.75% (31 December 2010 est.) 
1% (31 December 2009 est.) ";0.75
;;#VALUE!
Dominica ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Ecuador ;"8.68% (31 December 2010) 
9.19% (31 December 2009) ";8.68
;;#VALUE!
Egypt ;"8.68% (31 December 2010 est.) 
8.5% (31 December 2009 est.) ";8.68
;;#VALUE!
Equatorial Guinea ;"8.5% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";8.5
;;#VALUE!
Ethiopia ;NA% ;NA
;;#VALUE!
European Union ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Fiji ;"1.75% (31 December 2010 est.) 
3% (31 December 2009 est.) ";1.75
;;#VALUE!
Finland ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
France ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Gabon ;"3% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";3
;;#VALUE!
Gambia, The ;"9% (31 December 2009) 
11% (31 December 2008) ";9
;;#VALUE!
Georgia ;"8% (25 December 2008) 
NA% (31 December 2007) 
note: this is the Refinancing Rate, the key monetary policy rate of the Georgian National Bank ";8
;;#VALUE!
Germany ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Ghana ;"18% (31 December 2009) 
17% (31 December 2008) ";18
;;#VALUE!
Greece ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Grenada ;"6.5% (31 December 2009) 
6.5% (31 December 2008) ";6.5
;;#VALUE!
Guatemala ;"6.5% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";6.5
;;#VALUE!
Guinea ;"NA% 
22.25% (31 December 2005) ";NA
;;#VALUE!
Guinea-Bissau ;"4.25% (31 December 2009) 
4.75% (31 December 2008) ";4.25
;;#VALUE!
Guyana ;"4.25% (31 December 2010 est.) 
6.75% (31 December 2009 est.) ";4.25
;;#VALUE!
Honduras ;"6.25% (31 December 2010) 
NA% (31 December 2009) ";6.25
;;#VALUE!
Hong Kong ;"0.5% (31 December 2010 est.) 
0.5% (31 December 2009 est.) ";0.5
;;#VALUE!
Hungary ;"5.75% (31 December 2010) 
6.25% (31 December 2009) ";5.75
;;#VALUE!
Iceland ;"5.75% (31 December 2010 est.) 
14.55% (31 December 2009 est.) ";5.75
;;#VALUE!
India ;"5.5% (31 December 2010 est.) 
6% (31 December 2009 est.) ";5.5
;;#VALUE!
Indonesia ;"6.37% (31 December 2010) 
6.46% (31 December 2009) 
note: this figure represents the 3-month SBI rate; BI has not employed the one-month SBI since September 2010 ";6.37
;;#VALUE!
Iran ;NA% ;NA
;;#VALUE!
Iraq ;"6.5% (31 December 2010 est.) 
8.83% (31 December 2009 est.) ";6.5
;;#VALUE!
Ireland ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Israel ;"6.25% (31 December 2010 est.) 
1.01% (31 December 2009 est.) ";6.25
;;#VALUE!
Italy ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Jamaica ;"2% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";2
;;#VALUE!
Japan ;"0.3% (31 December 2009) 
0.3% (31 December 2008) ";0.3
;;#VALUE!
Jordan ;"0.3% (31 December 2010 est.) 
4.75% (31 December 2009 est.) ";0.3
;;#VALUE!
Kazakhstan ;"4.25% (31 December 2010 est.) 
7% (31 December 2009 est.) ";4.25
;;#VALUE!
Kenya ;"7% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";7
;;#VALUE!
Korea, South ;"1.25% (31 December 2009) 
1.75% (31 December 2008) ";1.25
;;#VALUE!
Kuwait ;"1.25% (31 December 2010 est.) 
3% (31 December 2009 est.) ";1.25
;;#VALUE!
Kyrgyzstan ;"2.5% (31 December 2010 est.) 
15.11% (31 December 2009 est.) ";2.5
;;#VALUE!
Laos ;"4.3% (31 December 2010) 
4% (31 December 2009) ";4.3
;;#VALUE!
Latvia ;"4% (31 December 2009) 
6% (31 December 2008) ";4
;;#VALUE!
Lebanon ;"3.5% (31 December 2010 est.) 
10% (31 December 2009 est.) ";3.5
;;#VALUE!
Lesotho ;"10% (31 December 2010 est.) 
10.66% (31 December 2009 est.) ";10
;;#VALUE!
Libya ;"9.52% (31 December 2010 est.) 
3% (31 December 2009 est.) ";9.52
;;#VALUE!
Lithuania ;"3% (31 December 2010 est.) 
2.06% (31 December 2009 est.) ";3
;;#VALUE!
Luxembourg ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Macedonia ;"1.75% (31 December 2010 est.) 
6.5% (31 December 2009 est.) 
note: series discontinued in January 2010. Discount rate was replaced by a referent rate for calculating the penalty rate: 4.0% (31 December 2010) ";1.75
;;#VALUE!
Madagascar ;"5% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";5
;;#VALUE!
Malawi ;"15% (31 December 2009) 
15% (31 December 2008) ";15
;;#VALUE!
Malaysia ;"2.83% (31 December 2010) 
2% (31 December 2009 est.) ";2.83
;;#VALUE!
Maldives ;"2.75% (31 December 2010 est.) 
16% (31 December 2009 est.) ";2.75
;;#VALUE!
Mali ;"16% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";16
;;#VALUE!
Malta ;"1.75% (31 December 2010 est.) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Mauritania ;"9% (31 December 2009 est.) 
12% (31 December 2007) ";9
;;#VALUE!
Mauritius ;"9% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";9
;;#VALUE!
Mexico ;"NA% (31 December 2010 est.) 
4.5% (31 December 2009 est.) ";NA
;;#VALUE!
Mongolia ;"10.99% (31 December 2010) 
10.82% (31 December 2009 est.) ";10.99
;;#VALUE!
Montserrat ;"10.99% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";10.99
;;#VALUE!
Morocco ;"6.5% (31 December 2010 est.) 
3.31% (31 December 2009 est.) ";6.5
;;#VALUE!
Mozambique ;"3.25% (31 December 2010 est.) 
9.95% (31 December 2009 est.) ";3.25
;;#VALUE!
Namibia ;"12% (31 December 2010 est.) 
7% (31 December 2009 est.) ";12
;;#VALUE!
Nepal ;"6% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6
;;#VALUE!
Netherlands ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
New Zealand ;"2.5% (31 December 2009) 
5% (31 December 2008) ";2.5
;;#VALUE!
Nicaragua ;"3% (31 December 2010 est.) 
NA% (31 December 2008) ";3
;;#VALUE!
Niger ;"4.25% (31 December 2009) 
4.75% (31 December 2008) ";4.25
;;#VALUE!
Nigeria ;"4.25% (31 December 2010 est.) 
6% (31 December 2009 est.) ";4.25
;;#VALUE!
Norway ;"6.25% (31 December 2010 est.) 
1.75% (31 December 2009 est.) ";6.25
;;#VALUE!
Oman ;"2% (31 December 2010 est.) 
0.05% (31 December 2009 est.) ";2
;;#VALUE!
Pakistan ;"0.07% (31 December 2010 est.) 
12.5% (31 December 2009 est.) ";0.07
;;#VALUE!
Papua New Guinea ;"14% (31 December 2010 est.) 
6.92% (31 December 2009 est.) ";14
;;#VALUE!
Paraguay ;"6% (31 December 2010 est.) 
20% (31 December 2009 est.) ";6
;;#VALUE!
Peru ;"3.8% (31 December 2010) 
2.05% (31 December 2009 est.) ";3.8
;;#VALUE!
Philippines ;"3.8% (31 December 2010 est.) 
3.5% (31 December 2009 est.) ";3.8
;;#VALUE!
Poland ;"4% (31 December 2010 est.) 
3.5% (31 December 2009 est.) ";4
;;#VALUE!
Portugal ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Qatar ;"3.5% (31 December 2010 est.) 
5.5% (31 December 2009 est.) ";3.5
;;#VALUE!
Romania ;NA% ;NA
;;#VALUE!
Russia ;"5.5% (31 December 2010 est.) 
8.75% (31 December 2009 est.) ";5.5
;;#VALUE!
Rwanda ;"7.75% (31 December 2010 est.) 
11.25% (31 December 2008) ";7.75
;;#VALUE!
Saint Kitts and Nevis ;"6.5% (31 December 2009) 
6.5% (31 December 2008) ";6.5
;;#VALUE!
Saint Lucia ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Saint Vincent and the Grenadines ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Sao Tome and Principe ;"16% (31 December 2009) 
28% (31 December 2008) ";16
;;#VALUE!
Saudi Arabia ;2.5% (31 December 2008) ;2.5
;;#VALUE!
Senegal ;"0.25% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";0.25
;;#VALUE!
Serbia ;"12% (17 January 2011) 
9.92% (31 December 2009 est.) ";12
;;#VALUE!
Seychelles ;"11.17% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";11.17
;;#VALUE!
Sierra Leone ;NA% ;NA
;;#VALUE!
Singapore ;"NA% (31 December 2010 est.) 
0.27% (31 December 2009 est.) ";NA
;;#VALUE!
Slovakia ;"1.75% (31 December 2010 est.) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks from the euro area; as of 1 January 2009 Slovakia became a member of the Economic and Monetary Union (EMU) ";1.75
;;#VALUE!
Slovenia ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Somalia ;NA% ;NA
;;#VALUE!
South Africa ;"7% (31 December 2009) 
11.5% (31 December 2008) ";7
;;#VALUE!
Spain ;"1.75% (31 December 2010) 
1.75% (31 December 2009) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";1.75
;;#VALUE!
Sri Lanka ;"5.5% (31 December 2010 est.) 
15% (31 December 2009 est.) ";5.5
;;#VALUE!
Swaziland ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Sweden ;"5.5% (31 December 2010 est.) 
0.5% (31 December 2009 est.) ";5.5
;;#VALUE!
Switzerland ;"0.5% (31 December 2010 est.) 
0.75% (31 December 2009 est.) ";0.5
;;#VALUE!
Syria ;"0.75% (31 December 2010 est.) 
5% (31 December 2009 est.) ";0.75
;;#VALUE!
Taiwan ;"1.625% (31 December 2010) 
1.25% (February 2009) ";1.625
;;#VALUE!
Tajikistan ;"5% (31 December 2010 est.) 
8% (31 December 2009 est.) ";5
;;#VALUE!
Tanzania ;"8.25% (31 December 2010 est.) 
3.7% (31 December 2009 est.) ";8.25
;;#VALUE!
Thailand ;"7.58% (31 December 2010 est.) 
1.75% (31 December 2009 est.) ";7.58
;;#VALUE!
Togo ;"2.5% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";2.5
;;#VALUE!
Trinidad and Tobago ;"4.25% (31 December 2010 est.) 
7.25% (31 December 2009 est.) ";4.25
;;#VALUE!
Tunisia ;"5.75% (31 December 2010 est.) 
NA% (31 December 2009 est.) ";5.75
;;#VALUE!
Turkey ;"15% (22 December 2009) 
25% (31 December 2008) ";15
;;#VALUE!
Uganda ;"14% (31 December 2010 est.) 
9.65% (31 December 2009 est.) ";14
;;#VALUE!
Ukraine ;"11.97% (31 December 2010 est.) 
10.25% (31 December 2009 est.) ";11.97
;;#VALUE!
United Arab Emirates ;NA% ;NA
;;#VALUE!
United Kingdom ;"7.75% (31 December 2010 est.) 
0.5% (31 December 2009 est.) ";7.75
;;#VALUE!
United States ;"0.5% (31 December 2010) 
0.5% (31 December 2009) ";0.5
;;#VALUE!
Uruguay ;"20% (31 December 2010) 
20% (31 December 2009 est.) ";20
;;#VALUE!
Vanuatu ;"20% (31 December 2010 est.) 
6% (31 December 2009 est.) ";20
;;#VALUE!
Venezuela ;"29.5% (31 December 2009) 
33.5% (31 December 2008) ";29.5
;;#VALUE!
Vietnam ;"7% (31 December 2010) 
8% (31 December 2009 est.) ";7
;;#VALUE!
Yemen ;NA% ;NA
;;#VALUE!
Zambia ;"8.39% (31 December 2009) 
14.49% (31 December 2008) ";8.39
;;#VALUE!
Zimbabwe ;"7.17% (31 December 2010 est.) 
975% (31 December 2007) ";7.17
