Moldova ;38.3% of GDP (2010 est.) ;38.3
;;#VALUE!
Mongolia ;36% of GDP (2010 est.) ;36
;;#VALUE!
Morocco ;22.1% of GDP (2010 est.) ;22.1
;;#VALUE!
Mozambique ;24.4% of GDP (2010 est.) ;24.4
;;#VALUE!
Namibia ;26.2% of GDP (2010 est.) ;26.2
;;#VALUE!
Nepal ;18.9% of GDP (FY10) ;18.9
;;#VALUE!
Netherlands ;45.8% of GDP (2010 est.) ;45.8
;;#VALUE!
New Caledonia ;30.2% of GDP (2001 est.) ;30.2
;;#VALUE!
New Zealand ;38.4% of GDP (2010 est.) ;38.4
;;#VALUE!
Nicaragua ;32.4% of GDP (2010 est.) ;32.4
;;#VALUE!
Niger ;14.4% of GDP (2010 est.) ;14.4
;;#VALUE!
Nigeria ;9.5% of GDP (2010 est.) ;9.5
;;#VALUE!
Niue ;150.5% of GDP (FY04/05) ;150.5
;;#VALUE!
Northern Mariana Islands ;30.5% of GDP (FY01/02) ;30.5
;;#VALUE!
Norway ;56.3% of GDP (2010 est.) ;56.3
;;#VALUE!
Oman ;37% of GDP (2010 est.) ;37
;;#VALUE!
Pakistan ;14.2% of GDP (2010 est.) ;14.2
;;#VALUE!
Palau ;70% of GDP (2008 est.) ;70
;;#VALUE!
Panama ;25.7% of GDP (2010 est.) ;25.7
;;#VALUE!
Papua New Guinea ;31.5% of GDP (2010 est.) ;31.5
;;#VALUE!
Paraguay ;18.3% of GDP (2010 est.) ;18.3
;;#VALUE!
Peru ;29.1% of GDP (2010 est.) ;29.1
;;#VALUE!
Philippines ;14.2% of GDP (2010 est.) ;14.2
;;#VALUE!
Poland ;17.7% of GDP (2010 est.) ;17.7
;;#VALUE!
Portugal ;41.6% of GDP (2010 est.) ;41.6
;;#VALUE!
Puerto Rico ;7.2% of GDP (FY99/00) ;7.2
;;#VALUE!
Qatar ;40.8% of GDP (2010 est.) ;40.8
;;#VALUE!
Romania ;34.3% of GDP (2010 est.) ;34.3
;;#VALUE!
Russia ;18.7% of GDP (2010 est.) ;18.7
;;#VALUE!
Rwanda ;25.8% of GDP (2010 est.) ;25.8
;;#VALUE!
Saint Kitts and Nevis ;34.9% of GDP (2010 est.) ;34.9
;;#VALUE!
Saint Lucia ;32.6% of GDP (2010 est.) ;32.6
;;#VALUE!
Saint Vincent and the Grenadines ;33% of GDP (2010 est.) ;33
;;#VALUE!
Samoa ;36.2% of GDP (2010 est.) ;36.2
;;#VALUE!
San Marino ;57.5% of GDP (2009) ;57.5
;;#VALUE!
Sao Tome and Principe ;18.5% of GDP (2010 est.) ;18.5
;;#VALUE!
Saudi Arabia ;44.5% of GDP (2010 est.) ;44.5
;;#VALUE!
Senegal ;22% of GDP (2010 est.) ;22
;;#VALUE!
Serbia ;44.3% of GDP (2010 est.) ;44.3
;;#VALUE!
Seychelles ;36.3% of GDP (2010 est.) ;36.3
;;#VALUE!
Sierra Leone ;20.5% of GDP (2010 est.) ;20.5
;;#VALUE!
Singapore ;14.7% of GDP (2010 est.) ;14.7
;;#VALUE!
Slovakia ;33.1% of GDP (2010 est.) ;33.1
;;#VALUE!
Slovenia ;41% of GDP (2010 est.) ;41
;;#VALUE!
Solomon Islands ;31.3% of GDP (2010 est.) ;31.3
;;#VALUE!
South Africa ;26.3% of GDP (2010 est.) ;26.3
;;#VALUE!
Spain ;35.7% of GDP (2010 est.) ;35.7
;;#VALUE!
Sri Lanka ;14.9% of GDP (2010 est.) ;14.9
;;#VALUE!
Sudan ;16.5% of GDP (2010 est.) ;16.5
;;#VALUE!
Suriname ;10.7% of GDP (2004) ;10.7
;;#VALUE!
Swaziland ;27.3% of GDP (2010 est.) ;27.3
;;#VALUE!
Sweden ;53% of GDP (2010 est.) ;53
;;#VALUE!
Switzerland ;35.5% of GDP (2010 est.) ;35.5
;;#VALUE!
Syria ;21% of GDP (2010 est.) ;21
;;#VALUE!
Taiwan ;15.5% of GDP (2010 est.) ;15.5
;;#VALUE!
Tajikistan ;26.5% of GDP (2010 est.) ;26.5
;;#VALUE!
Tanzania ;19.4% of GDP (2010 est.) ;19.4
;;#VALUE!
Thailand ;18.2% of GDP (2010 est.) ;18.2
;;#VALUE!
Togo ;20.4% of GDP (2010 est.) ;20.4
;;#VALUE!
Tonga ;28.9% of GDP (2010 est.) ;28.9
;;#VALUE!
Trinidad and Tobago ;32.1% of GDP (2010 est.) ;32.1
;;#VALUE!
Tunisia ;23.2% of GDP (2010 est.) ;23.2
;;#VALUE!
Turkey ;22.8% of GDP (2010 est.) ;22.8
;;#VALUE!
Turkmenistan ;10.8% of GDP (2010 est.) ;10.8
;;#VALUE!
Tuvalu ;67.3% of GDP (2006) ;67.3
;;#VALUE!
Uganda ;15% of GDP (2010 est.) ;15
;;#VALUE!
Ukraine ;29% of GDP (2010 est.) ;29
;;#VALUE!
United Arab Emirates ;28.4% of GDP (2010 est.) ;28.4
;;#VALUE!
United Kingdom ;40.4% of GDP (2010 est.) ;40.4
;;#VALUE!
United States ;14.7% of GDP (2010 est.) ;14.7
;;#VALUE!
Uruguay ;29.3% of GDP (2010 est.) ;29.3
;;#VALUE!
Uzbekistan ;32.6% of GDP (2010 est.) ;32.6
;;#VALUE!
Vanuatu ;11.4% of GDP (2005 est.) ;11.4
;;#VALUE!
Venezuela ;21.7% of GDP (2010 est.) ;21.7
;;#VALUE!
Vietnam ;28.2% of GDP (2010 est.) ;28.2
;;#VALUE!
West Bank ;28.2% of GDP (2010) ;28.2
;;#VALUE!
World ;27.8% of GDP (2010 est.) ;27.8
;;#VALUE!
Yemen ;28.3% of GDP (2010 est.) ;28.3
;;#VALUE!
Zambia ;19.9% of GDP (2010 est.) ;19.9
;;#VALUE!
Zimbabwe ;NA% of GDP (2010 est.) ;NA
