;;#VALUE!
Brunei ;NA ;#VALUE!
;;#VALUE!
Bulgaria ;4.1% of GDP (2007) ;4.1
;;#VALUE!
Burkina Faso ;4.6% of GDP (2007) ;4.6
;;#VALUE!
Burma ;NA ;#VALUE!
;;#VALUE!
Burundi ;8.3% of GDP (2009) ;8.3
;;#VALUE!
Cambodia ;2.1% of GDP (2009) ;2.1
;;#VALUE!
Cameroon ;3.7% of GDP (2009) ;3.7
;;#VALUE!
Canada ;4.9% of GDP (2007) ;4.9
;;#VALUE!
Cape Verde ;5.9% of GDP (2009) ;5.9
;;#VALUE!
Cayman Islands ;2.6% of GDP (2006) ;2.6
;;#VALUE!
Central African Republic ;1.3% of GDP (2009) ;1.3
;;#VALUE!
Chad ;3.2% of GDP (2009) ;3.2
;;#VALUE!
Chile ;4% of GDP (2008) ;4
;;#VALUE!
China ;NA ;#VALUE!
;;#VALUE!
Christmas Island ;NA ;#VALUE!
;;#VALUE!
Cocos (Keeling) Islands ;NA ;#VALUE!
;;#VALUE!
Colombia ;4.8% of GDP (2009) ;4.8
;;#VALUE!
Comoros ;7.6% of GDP (2008) ;7.6
;;#VALUE!
Congo, Democratic Republic of the ;NA ;#VALUE!
;;#VALUE!
Congo, Republic of the ;1.9% of GDP (2005) ;1.9
;;#VALUE!
Cook Islands ;NA ;#VALUE!
;;#VALUE!
Costa Rica ;6.3% of GDP (2009) ;6.3
;;#VALUE!
Cote d'Ivoire ;4.6% of GDP (2008) ;4.6
;;#VALUE!
Croatia ;4.6% of GDP (2009) ;4.6
;;#VALUE!
Cuba ;13.6% of GDP (2008) ;13.6
;;#VALUE!
Curacao ;NA ;#VALUE!
;;#VALUE!
Cyprus ;4.1% of GDP (2007) ;4.1
;;#VALUE!
Czech Republic ;4.2% of GDP (2007) ;4.2
;;#VALUE!
Denmark ;7.8% of GDP (2007) ;7.8
;;#VALUE!
Dhekelia ;NA ;#VALUE!
;;#VALUE!
Djibouti ;8.4% of GDP (2007) ;8.4
;;#VALUE!
Dominica ;4.7% of GDP (2008) ;4.7
;;#VALUE!
Dominican Republic ;2.3% of GDP (2009) ;2.3
;;#VALUE!
Ecuador ;NA ;#VALUE!
;;#VALUE!
Egypt ;3.8% of GDP (2008) ;3.8
;;#VALUE!
El Salvador ;3.6% of GDP (2008) ;3.6
;;#VALUE!
Equatorial Guinea ;0.6% of GDP (2003) ;0.6
;;#VALUE!
Eritrea ;2% of GDP (2006) ;2
;;#VALUE!
Estonia ;4.9% of GDP (2007) ;4.9
;;#VALUE!
Ethiopia ;5.5% of GDP (2007) ;5.5
;;#VALUE!
Falkland Islands (Islas Malvinas) ;NA ;#VALUE!
;;#VALUE!
Faroe Islands ;NA ;#VALUE!
;;#VALUE!
Fiji ;6.2% of GDP (2004) ;6.2
;;#VALUE!
Finland ;5.9% of GDP (2007) ;5.9
;;#VALUE!
France ;5.6% of GDP (2007) ;5.6
;;#VALUE!
French Polynesia ;NA ;#VALUE!
;;#VALUE!
Gabon ;NA ;#VALUE!
;;#VALUE!
Gambia, The ;2% of GDP (2004) ;2
;;#VALUE!
Gaza Strip ;NA ;#VALUE!
;;#VALUE!
Georgia ;3.2% of GDP (2009) ;3.2
;;#VALUE!
Germany ;4.5% of GDP (2007) ;4.5
;;#VALUE!
Ghana ;5.4% of GDP (2005) ;5.4
;;#VALUE!
Gibraltar ;NA ;#VALUE!
;;#VALUE!
Greece ;4% of GDP (2005) ;4
;;#VALUE!
Greenland ;NA ;#VALUE!
;;#VALUE!
Grenada ;4.9% of GDP (2003) ;4.9
;;#VALUE!
Guam ;NA ;#VALUE!
;;#VALUE!
Guatemala ;3.2% of GDP (2008) ;3.2
;;#VALUE!
Guernsey ;NA ;#VALUE!
;;#VALUE!
Guinea ;2.4% of GDP (2008) ;2.4
;;#VALUE!
Guinea-Bissau ;NA ;#VALUE!
;;#VALUE!
Guyana ;6.1% of GDP (2007) ;6.1
;;#VALUE!
Haiti ;NA ;#VALUE!
;;#VALUE!
Honduras ;NA ;#VALUE!
;;#VALUE!
Hong Kong ;4.5% of GDP (2009) ;4.5
;;#VALUE!
Hungary ;5.2% of GDP (2007) ;5.2
;;#VALUE!
Iceland ;7.4% of GDP (2007) ;7.4
;;#VALUE!
India ;3.1% of GDP (2006) ;3.1
;;#VALUE!
Indonesia ;2.8% of GDP (2008) ;2.8
;;#VALUE!
Iran ;4.7% of GDP (2009) ;4.7
;;#VALUE!
Iraq ;NA ;#VALUE!
;;#VALUE!
Ireland ;4.9% of GDP (2007) ;4.9
;;#VALUE!
Isle of Man ;NA ;#VALUE!
;;#VALUE!
Israel ;5.9% of GDP (2007) ;5.9
;;#VALUE!
Italy ;4.3% of GDP (2007) ;4.3
;;#VALUE!
Jamaica ;5.8% of GDP (2009) ;5.8
;;#VALUE!
Japan ;3.5% of GDP (2007) ;3.5
;;#VALUE!
Jersey ;NA ;#VALUE!
;;#VALUE!
Jordan ;NA ;#VALUE!
;;#VALUE!
Kazakhstan ;2.8% of GDP (2007) ;2.8
;;#VALUE!
Kenya ;7% of GDP (2006) ;7
;;#VALUE!
Kiribati ;NA ;#VALUE!
;;#VALUE!
Korea, North ;NA ;#VALUE!
;;#VALUE!
Korea, South ;4.2% of GDP (2007) ;4.2
;;#VALUE!
Kosovo ;4.3% of GDP (2008) ;4.3
;;#VALUE!
Kuwait ;3.8% of GDP (2006) ;3.8
;;#VALUE!
Kyrgyzstan ;5.9% of GDP (2008) ;5.9
;;#VALUE!
Laos ;2.3% of GDP (2008) ;2.3
;;#VALUE!
Latvia ;5% of GDP (2007) ;5
;;#VALUE!
Lebanon ;1.8% of GDP (2009) ;1.8
;;#VALUE!
Lesotho ;12.4% of GDP (2008) ;12.4
;;#VALUE!
Liberia ;2.7% of GDP (2008) ;2.7
;;#VALUE!
Libya ;NA ;#VALUE!
;;#VALUE!
Liechtenstein ;2% of GDP (2007) ;2
;;#VALUE!
Lithuania ;4.7% of GDP (2007) ;4.7
;;#VALUE!
Luxembourg ;NA ;#VALUE!
;;#VALUE!
Macau ;2.2% of GDP (2008) ;2.2
;;#VALUE!
Macedonia ;NA ;#VALUE!
;;#VALUE!
Madagascar ;3% of GDP (2009) ;3
;;#VALUE!
Malawi ;4.2% of GDP (2003) ;4.2
;;#VALUE!
Malaysia ;4.1% of GDP (2008) ;4.1
;;#VALUE!
Maldives ;11.2% of GDP (2009) ;11.2
;;#VALUE!
Mali ;4.4% of GDP (2009) ;4.4
;;#VALUE!
Malta ;6.4% of GDP (2007) ;6.4
;;#VALUE!
Marshall Islands ;12% of GDP (2004) ;12
;;#VALUE!
Mauritania ;4.4% of GDP (2008) ;4.4
;;#VALUE!
Mauritius ;3.2% of GDP (2009) ;3.2
;;#VALUE!
Mexico ;4.8% of GDP (2007) ;4.8
;;#VALUE!
Micronesia, Federated States of ;NA ;#VALUE!
;;#VALUE!
Moldova ;9.6% of GDP (2009) ;9.6
;;#VALUE!
Monaco ;1.2% of GDP (2004) ;1.2
;;#VALUE!
Mongolia ;5.6% of GDP (2009) ;5.6
;;#VALUE!
Montenegro ;NA ;#VALUE!
;;#VALUE!
Montserrat ;3.3% of GDP (2004) ;3.3
;;#VALUE!
Morocco ;5.6% of GDP (2008) ;5.6
;;#VALUE!
Mozambique ;5% of GDP (2006) ;5
;;#VALUE!
Namibia ;6.4% of GDP (2008) ;6.4
;;#VALUE!
Nauru ;NA ;#VALUE!
;;#VALUE!
Nepal ;4.6% of GDP (2009) ;4.6
;;#VALUE!
Netherlands ;5.3% of GDP (2007) ;5.3
;;#VALUE!
New Caledonia ;NA ;#VALUE!
;;#VALUE!
New Zealand ;6.1% of GDP (2007) ;6.1
;;#VALUE!
Nicaragua ;3.1% of GDP (2003) ;3.1
;;#VALUE!
Niger ;4.5% of GDP (2009) ;4.5
;;#VALUE!
Nigeria ;NA ;#VALUE!
;;#VALUE!
Niue ;NA ;#VALUE!
;;#VALUE!
Norfolk Island ;NA ;#VALUE!
;;#VALUE!
Northern Mariana Islands ;NA ;#VALUE!
;;#VALUE!
Norway ;6.8% of GDP (2007) ;6.8
;;#VALUE!
Oman ;3.9% of GDP (2006) ;3.9
;;#VALUE!
Pakistan ;2.7% of GDP (2009) ;2.7
;;#VALUE!
Palau ;NA ;#VALUE!
;;#VALUE!
Panama ;3.8% of GDP (2008) ;3.8
;;#VALUE!
Papua New Guinea ;NA ;#VALUE!
;;#VALUE!
Paraguay ;4% of GDP (2008) ;4
;;#VALUE!
Peru ;2.7% of GDP (2008) ;2.7
;;#VALUE!
Philippines ;2.8% of GDP (2008) ;2.8
;;#VALUE!
Pitcairn Islands ;NA ;#VALUE!
;;#VALUE!
Poland ;4.9% of GDP (2007) ;4.9
;;#VALUE!
Portugal ;4.4% of GDP (2008) ;4.4
;;#VALUE!
Puerto Rico ;NA ;#VALUE!
;;#VALUE!
Qatar ;3.3% of GDP (2005) ;3.3
;;#VALUE!
Romania ;4.3% of GDP (2007) ;4.3
;;#VALUE!
Russia ;3.9% of GDP (2006) ;3.9
;;#VALUE!
Rwanda ;4.1% of GDP (2008) ;4.1
;;#VALUE!
Saint Barthelemy ;NA ;#VALUE!
;;#VALUE!
Saint Helena, Ascension, and Tristan da Cunha ;NA ;#VALUE!
;;#VALUE!
Saint Kitts and Nevis ;9.6% of GDP (2005) ;9.6
;;#VALUE!
Saint Lucia ;4.5% of GDP (2009) ;4.5
;;#VALUE!
Saint Martin ;NA ;#VALUE!
;;#VALUE!
Saint Pierre and Miquelon ;NA ;#VALUE!
;;#VALUE!
Saint Vincent and the Grenadines ;6.6% of GDP (2009) ;6.6
;;#VALUE!
Samoa ;5.7% of GDP (2008) ;5.7
;;#VALUE!
San Marino ;NA ;#VALUE!
;;#VALUE!
Sao Tome and Principe ;NA ;#VALUE!
;;#VALUE!
Saudi Arabia ;5.6% of GDP (2008) ;5.6
;;#VALUE!
Senegal ;5.8% of GDP (2009) ;5.8
;;#VALUE!
Serbia ;4.7% of GDP (2008) ;4.7
;;#VALUE!
Seychelles ;5% of GDP (2006) ;5
;;#VALUE!
Sierra Leone ;4.3% of GDP (2009) ;4.3
;;#VALUE!
Singapore ;3% of GDP (2009) ;3
;;#VALUE!
Sint Maarten ;NA ;#VALUE!
;;#VALUE!
Slovakia ;3.6% of GDP (2007) ;3.6
;;#VALUE!
Slovenia ;5.2% of GDP (2007) ;5.2
;;#VALUE!
Solomon Islands ;NA ;#VALUE!
;;#VALUE!
Somalia ;NA ;#VALUE!
;;#VALUE!
South Africa ;5.4% of GDP (2009) ;5.4
;;#VALUE!
Spain ;4.3% of GDP (2007) ;4.3
;;#VALUE!
Sri Lanka ;NA ;#VALUE!
;;#VALUE!
Sudan ;NA ;#VALUE!
;;#VALUE!
Suriname ;NA ;#VALUE!
;;#VALUE!
Svalbard ;NA ;#VALUE!
;;#VALUE!
Swaziland ;7.8% of GDP (2008) ;7.8
;;#VALUE!
Sweden ;6.6% of GDP (2007) ;6.6
;;#VALUE!
Switzerland ;5.2% of GDP (2007) ;5.2
;;#VALUE!
Syria ;4.9% of GDP (2007) ;4.9
;;#VALUE!
Taiwan ;NA ;#VALUE!
;;#VALUE!
Tajikistan ;3.5% of GDP (2008) ;3.5
;;#VALUE!
Tanzania ;6.8% of GDP (2008) ;6.8
;;#VALUE!
Thailand ;4.1% of GDP (2009) ;4.1
;;#VALUE!
Timor-Leste ;16.8% of GDP (2009) ;16.8
;;#VALUE!
Togo ;4.6% of GDP (2009) ;4.6
;;#VALUE!
Tokelau ;NA ;#VALUE!
;;#VALUE!
Tonga ;3.9% of GDP (2004) ;3.9
;;#VALUE!
Trinidad and Tobago ;NA ;#VALUE!
;;#VALUE!
Tunisia ;7.1% of GDP (2007) ;7.1
;;#VALUE!
Turkey ;2.9% of GDP (2006) ;2.9
;;#VALUE!
Turkmenistan ;NA ;#VALUE!
;;#VALUE!
Turks and Caicos Islands ;NA ;#VALUE!
;;#VALUE!
Tuvalu ;NA ;#VALUE!
;;#VALUE!
Uganda ;3.2% of GDP (2009) ;3.2
;;#VALUE!
Ukraine ;5.3% of GDP (2007) ;5.3
;;#VALUE!
United Arab Emirates ;1.2% of GDP (2009) ;1.2
;;#VALUE!
United Kingdom ;5.5% of GDP (2007) ;5.5
;;#VALUE!
United States ;5.5% of GDP (2007) ;5.5
;;#VALUE!
Uruguay ;2.9% of GDP (2006) ;2.9
;;#VALUE!
Uzbekistan ;NA ;#VALUE!
;;#VALUE!
Vanuatu ;4.8% of GDP (2009) ;4.8
;;#VALUE!
Venezuela ;3.7% of GDP (2007) ;3.7
;;#VALUE!
Vietnam ;5.3% of GDP (2008) ;5.3
;;#VALUE!
Virgin Islands ;NA ;#VALUE!
;;#VALUE!
Wake Island ;NA ;#VALUE!
;;#VALUE!
Wallis and Futuna ;NA ;#VALUE!
;;#VALUE!
West Bank ;NA ;#VALUE!
;;#VALUE!
Western Sahara ;NA ;#VALUE!
;;#VALUE!
World ;4.4% of GDP (2007) ;4.4
;;#VALUE!
Yemen ;5.2% of GDP (2008) ;5.2
;;#VALUE!
Zambia ;1.3% of GDP (2008) ;1.3
;;#VALUE!
Zimbabwe ;NA ;#VALUE!
