Lithuania;5.2% of GDP (2011);5.2
Macau;3.3% of GDP (2012);3.3
Madagascar;2.7% of GDP (2012);2.7
Malawi;5.4% of GDP (2011);5.4
Malaysia;5.9% of GDP (2011);5.9
Maldives;6.2% of GDP (2012);6.2
Mali;4.8% of GDP (2011);4.8
Malta;8% of GDP (2011);8
Mauritania;3.8% of GDP (2011);3.8
Mauritius;3.7% of GDP (2013);3.7
Mexico;5.1% of GDP (2011);5.1
Micronesia, Federated States of;NA;#VALUE!
Moldova;8.3% of GDP (2012);8.3
Monaco;1.6% of GDP (2011);1.6
Mongolia;5.5% of GDP (2011);5.5
Montenegro;NA;#VALUE!
Morocco;6.6% of GDP (2013);6.6
Mozambique;5% of GDP (2006);5
Namibia;8.5% of GDP (2010);8.5
Nauru;NA;#VALUE!
Nepal;4.7% of GDP (2010);4.7
Netherlands;5.9% of GDP (2011);5.9
New Zealand;7.4% of GDP (2012);7.4
Nicaragua;4.4% of GDP (2010);4.4
Nigeria;NA;#VALUE!
Niger;4.4% of GDP (2012);4.4
Niue;NA;#VALUE!
Norway;6.6% of GDP (2011);6.6
Oman;4.2% of GDP (2009);4.2
Pakistan;2.5% of GDP (2013);2.5
Panama;3.3% of GDP (2011);3.3
Papua New Guinea;NA;#VALUE!
Paraguay;5% of GDP (2011);5
Peru;3.3% of GDP (2013);3.3
Philippines;2.7% of GDP (2009);2.7
Poland;4.9% of GDP (2011);4.9
Portugal;5.3% of GDP (2011);5.3
Puerto Rico;NA;#VALUE!
Qatar;2.4% of GDP (2008);2.4
Romania;3.1% of GDP (2011);3.1
Russia;4.1% of GDP (2008);4.1
Rwanda;5.1% of GDP (2013);5.1
Saint Kitts and Nevis;4.2% of GDP (2007);4.2
Saint Lucia;4.7% of GDP (2013);4.7
Saint Vincent and the Grenadines;5.1% of GDP (2010);5.1
Samoa;5.8% of GDP (2008);5.8
San Marino;NA;#VALUE!
Sao Tome and Principe;9.5% of GDP (2010);9.5
Saudi Arabia;5.1% of GDP (2008);5.1
Senegal;5.6% of GDP (2010);5.6
Serbia;4.8% of GDP (2011);4.8
Seychelles;3.6% of GDP (2011);3.6
Sierra Leone;2.9% of GDP (2012);2.9
Singapore;2.9% of GDP (2013);2.9
Slovakia;4.1% of GDP (2011);4.1
Slovenia;5.7% of GDP (2011);5.7
Solomon Islands;9.9% of GDP (2010);9.9
Somalia;NA;#VALUE!
South Africa;6.2% of GDP (2013);6.2
South Sudan;0.7% of GDP (2011);0.7
Spain;5% of GDP (2011);5
Sri Lanka;1.7% of GDP (2012);1.7
Sudan;2.2% of GDP (2009);2.2
Suriname;NA;#VALUE!
Swaziland;7.8% of GDP (2011);7.8
Sweden;6.8% of GDP (2011);6.8
Switzerland;5.3% of GDP (2011);5.3
Syria;4.9% of GDP (2007);4.9
Tajikistan;4% of GDP (2012);4
Tanzania;6.2% of GDP (2010);6.2
Thailand;7.6% of GDP (2012);7.6
Timor-Leste;9.4% of GDP (2011);9.4
Togo;4% of GDP (2012);4
Tokelau;NA;#VALUE!
Tunisia;6.2% of GDP (2012);6.2
Turkey;2.9% of GDP (2006);2.9
Turkmenistan;3% of GDP (2012);3
Turks and Caicos Islands;NA;#VALUE!
Tuvalu;NA;#VALUE!
Uganda;3.3% of GDP (2012);3.3
Ukraine;6.7% of GDP (2012);6.7
United Arab Emirates;NA;#VALUE!
United Kingdom;6% of GDP (2011);6
United States;5.2% of GDP (2011);5.2
Uruguay;4.4% of GDP (2011);4.4
Uzbekistan;NA;#VALUE!
Vanuatu;5% of GDP (2009);5
Venezuela;6.9% of GDP (2009);6.9
Vietnam;6.3% of GDP (2012);6.3
Yemen;4.6% of GDP (2008);4.6
Zambia;1.3% of GDP (2008);1.3
Zimbabwe;2% of GDP (2010);2
