Italy;-3% of GDP (2014 est.);-3
Jamaica;-0.9% of GDP (2014 est.);-0.9
Japan;-6.9% of GDP (2014 est.);-6.9
Jersey;-0.4% of GDP (2005);-0.4
Jordan;-4.3% of GDP (2014 est.);-4.3
Kazakhstan;-1.6% of GDP (2014 est.);-1.6
Kenya;-5.2% of GDP (2014 est.);-5.2
Kiribati;11% of GDP (2013 est.);11
Korea, North;-0.4% of GDP (2007 est.);-0.4
Korea, South;0.9% of GDP (2014 est.);0.9
Kosovo;-3.6% of GDP (2014 est.);-3.6
Kuwait;25.4% of GDP (2014 est.);25.4
Kyrgyzstan;-2.3% of GDP (2014 est.);-2.3
Laos;-4.7% of GDP (2014 est.);-4.7
Latvia;0% of GDP (2014 est.);0
Lebanon;-9.8% of GDP (2014 est.);-9.8
Lesotho;-1.9% of GDP (2014 est.);-1.9
Liberia;-4.4% of GDP (2014 est.);-4.4
Libya;-14.1% of GDP (2014 est.);-14.1
Liechtenstein;2.1% of GDP (2012 est.);2.1
Lithuania;-1.9% of GDP (2014 est.);-1.9
Luxembourg;0.2% of GDP (2014 est.);0.2
Macau;35.5% of GDP (2014 est.);35.5
Macedonia;-4% of GDP (2014 est.);-4
Madagascar;-3.3% of GDP (2014 est.);-3.3
Malawi;-7% of GDP (2014 est.);-7
Malaysia;-3.4% of GDP (2014 est.);-3.4
Maldives;-4.7% of GDP (2013 est.);-4.7
Mali;-4.7% of GDP (2014 est.);-4.7
Malta;-1.9% of GDP (2015 est.);-1.9
Marshall Islands;1.5% of GDP (2013 est.);1.5
Mauritania;-1.1% of GDP (2014 est.);-1.1
Mauritius;-3.7% of GDP (2014 est.);-3.7
Mexico;-3.7% of GDP (2014 est.);-3.7
Micronesia, Federated States of;6.3% of GDP (2013 est.);6.3
Moldova;-2.9% of GDP (2014 est.);-2.9
Monaco;-1.1% of GDP (2011 est.);-1.1
Mongolia;-1.8% of GDP (2014 est.);-1.8
Montenegro;-1.5% of GDP (2014 est.);-1.5
Morocco;-5% of GDP (2014 est.);-5
Mozambique;-9.9% of GDP (2014 est.);-9.9
Namibia;-4.9% of GDP (2014 est.);-4.9
Nepal;1.3% of GDP (2014 est.);1.3
Netherlands;-2.7% of GDP (2014 est.);-2.7
New Caledonia;NA% of GDP;NA
New Zealand;-0.9% of GDP (2014 est.);-0.9
Nicaragua;-1.9% of GDP (2014 est.);-1.9
Nigeria;-2% of GDP (2014 est.);-2
Niger;-12.6% of GDP (2014 est.);-12.6
Niue;-12.6% of GDP (FY04/05);-12.6
Northern Mariana Islands;-0.5% of GDP (2013 est.);-0.5
Norway;12.5% of GDP (2014 est.);12.5
Oman;3% of GDP (2014 est.);3
Pakistan;-5.9% of GDP (FY2014 est.);-5.9
Palau;4% of GDP (2012 est.);4
Panama;-4.1% of GDP (2014 est.);-4.1
Papua New Guinea;-7% of GDP (2014 est.);-7
Paraguay;-1.4% of GDP (2014 est.);-1.4
Peru;-0.1% of GDP (2014 est.);-0.1
Philippines;-0.6% of GDP (2014 est.);-0.6
Poland;-1.5% of GDP (2014 est.);-1.5
Portugal;-4.8% of GDP (2014 est.);-4.8
Puerto Rico;-0.2% of GDP (2014 est.);-0.2
Qatar;11.2% of GDP (2014 est.);11.2
Romania;-1.9% of GDP (2014 est.);-1.9
Russia;0.4% of GDP (2014 est.);0.4
Rwanda;-3.7% of GDP (2014 est.);-3.7
Saint Kitts and Nevis;4.6% of GDP (2014 est.);4.6
Saint Lucia;-2.8% of GDP (2011 est.);-2.8
Saint Pierre and Miquelon;4.6% of GDP (1996);4.6
Saint Vincent and the Grenadines;0% of GDP (2014 est.);0
Samoa;-5.2% of GDP (2014 est.);-5.2
San Marino;-2.9% of GDP (2011 est.);-2.9
Sao Tome and Principe;-10.2% of GDP (2014 est.);-10.2
Saudi Arabia;-1.9% of GDP (2014 est.);-1.9
Senegal;-5.2% of GDP (2014 est.);-5.2
Serbia;-6.9% of GDP (2014 est.);-6.9
Seychelles;1.6% of GDP (2014 est.);1.6
Sierra Leone;-3.3% of GDP (2014 est.);-3.3
Singapore;-0.9% of GDP (2015 est.);-0.9
Slovakia;-2.9% of GDP (2014 est.);-2.9
Slovenia;-4% of GDP (2014 est.);-4
Solomon Islands;0% of GDP (2014 est.);0
South Africa;-4.4% of GDP (2014 est.);-4.4
South Sudan;-15.3% of GDP (FY 2013 est.);-15.3
Spain;-5.6% of GDP (2014 est.);-5.6
Sri Lanka;-5.8% of GDP (2014 est.);-5.8
Sudan;-2.6% of GDP (2014 est.);-2.6
Suriname;-4.3% of GDP (2014 est.);-4.3
Svalbard;NA% of GDP;NA
Swaziland;-1.5% of GDP (2014 est.);-1.5
Sweden;-2.2% of GDP (2014 est.);-2.2
Switzerland;0.3% of GDP (2014 est.);0.3
Syria;-5.8% of GDP (2014 est.);-5.8
Taiwan;-1.2% of GDP (2014 est.);-1.2
Tajikistan;-0.4% of GDP (2014 est.);-0.4
Tanzania;-6% of GDP (2014 est.);-6
Thailand;-2.2% of GDP (2014 est.);-2.2
Timor-Leste;-31% of GDP (2014 est.);-31
Togo;-4.9% of GDP (2014 est.);-4.9
Tonga;-0.5% of GDP (FY13/14 est.);-0.5
Trinidad and Tobago;-2.6% of GDP (2014 est.);-2.6
Tunisia;-6.4% of GDP (2014 est.);-6.4
Turkey;-2.4% of GDP (2014 est.);-2.4
Turkmenistan;0.8% of GDP (2014 est.);0.8
Tuvalu;26.2% of GDP (2013 est.);26.2
Uganda;-3.8% of GDP (2014 est.);-3.8
Ukraine;-5% of GDP (2014 est.);-5
United Arab Emirates;5.9% of GDP (2014 est.);5.9
United Kingdom;-6% of GDP (2014 est.);-6
United States;-2.8% of GDP (2014 est.);-2.8
Uruguay;-3.4% of GDP (2014 est.);-3.4
Uzbekistan;-1% of GDP (2014 est.);-1
Vanuatu;-1.9% of GDP (2014 est.);-1.9
Venezuela;-29.4% of GDP (2014 est.);-29.4
Vietnam;-4.6% of GDP (2014 est.);-4.6
Virgin Islands;NA%;NA
Wallis and Futuna;NA%;NA
West Bank;-23.1% of GDP (2014 est.);-23.1
Western Sahara;NA%;NA
World;-2.5% of GDP (2014 est.);-2.5
Yemen;-9% of GDP (2014 est.);-9
Zambia;-5.9% of GDP (2014 est.);-5.9
Zimbabwe;-6.4% of GDP (2014);-6.4
