Croatia;"7% (31 December 2013)
7% (31 December 2012)";7
Cuba;NA%;NA
Cyprus;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Czech Republic;"0.05% (31 December 2013)
0.05% (31 December 2012)
note: this is the two-week repo, the main rate CNB uses";0.05
Denmark;"0.75% (31 December 2011)
0.75% (31 December 2010)";0.75
Dominica;"6.5% (31 December 2010)
6.5% (31 December 2009)";6.5
Ecuador;"8.17% (31 December 2011)
8.68% (31 December 2010)";8.17
Egypt;"9.75% (30 October 2014)
8.75% (5 December 2013)";9.75
Equatorial Guinea;"8.5% (31 December 2010)
4.25% (31 December 2009)";8.5
Ethiopia;NA%;NA
European Union;"0.75% (31 December 2013)
1.5% (31 December 2012)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Fiji;"1.75% (31 December 2010)
3% (31 December 2009)";1.75
Finland;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
France;"0.05% (31 December 2014)
0.25% (31 December 2013)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.05
Gabon;"3% (31 December 2010)
4.25% (31 December 2009)";3
Gambia, The;"9% (31 December 2009)
11% (31 December 2008)";9
Georgia;"3.75% (15 January 2013)
5.25% (31 December 2012)
note: this is the Refinancing Rate, the key monetary policy rate of the National Bank of Georgia";3.75
Germany;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Ghana;"21% (31 December 2014)
16% (31 December 2013)";21
Greece;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Grenada;"6.5% (31 December 2009)
6.5% (31 December 2008)";6.5
Guatemala;6.5% (31 December 2010);6.5
Guinea-Bissau;"4.25% (31 December 2009)
4.75% (31 December 2008)";4.25
Guinea;"NA% (31 December 2010)
22.25% (31 December 2005)";NA
Guyana;"5.5% (31 December 2011)
4.25% (31 December 2010)";5.5
Honduras;6.25% (31 December 2010);6.25
Hong Kong;"0.5% (31 December 2013)
0.5% (31 December 2012)";0.5
Hungary;"5.75% (19 December 2012)
7% (31 December 2011)";5.75
Iceland;"5.4% (31 January 2012)
5.75% (31 December 2010)";5.4
India;"7.75% (31 December 2014)
7.75% (31 December 2013)
note: this is the Indian central bank's policy rate - the repurchase rate";7.75
Indonesia;"6.37% (31 December 2010)
6.46% (31 December 2009)
note: this figure represents the 3-month SBI rate; the Bank of Indonesia has not employed the one-month SBI since September 2010";6.37
Iran;NA%;NA
Iraq;"6% (December 2012)
6% (December 2011)";6
Ireland;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Israel;"0.25% (31 December 2014)
1% (31 December 2013)";0.25
Italy;"0.25% (31 December 2013)
0.75% (31 December 2012)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.25
Jamaica;2% (31 December 2010);2
Japan;"0.3% (31 December 2014)
0.3% (31 December 2013)";0.3
Jordan;"0.3% (31 December 2010)
4.75% (31 December 2009)";0.3
Kazakhstan;"5.5% (31 December 2012)
7.5% (31 December 2011)";5.5
Kenya;7% (31 December 2010);7
Korea, South;"2% (31 December 2014)
2.5% (31 December 2013)";2
Kuwait;"1.25% (31 December 2010)
3% (31 December 2009)";1.25
Kyrgyzstan;"13.73% (22 December 2011)
2.5% (31 December 2010)";13.73
Laos;"4.3% (31 December 2010)
4% (31 December 2009)";4.3
Latvia;"3.5% (31 December 2011)
3.5% (31 December 2010)";3.5
Lebanon;"3.5% (31 December 2010)
10% (31 December 2009)";3.5
Lesotho;"9.36% (31 December 2012)
10% (31 December 2010)";9.36
Libya;"9.52% (31 December 2010)
3% (31 December 2009)";9.52
Lithuania;"3% (31 December 2010)
2.06% (31 December 2009)";3
Luxembourg;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Macedonia;"3.25% (31 December 2014)
3.25% (31 December 2013)
note: series discontinued in January 2010; the discount rate has been replaced by a referent rate for calculating the penalty rate";3.25
Madagascar;5% (31 December 2010);5
Malawi;"15% (31 December 2009)
15% (31 December 2008)";15
Malaysia;"3% (31 December 2011)
2.83% (31 December 2010)";3
Maldives;"7% (31 December 2012)
6.96% (31 December 2011)";7
Mali;"16% (31 December 2010)
4.25% (31 December 2009)";16
Malta;"0.05% (31 December 2014)
0.25% (31 December 2013)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.05
Mauritania;"9% (31 December 2009)
12% (31 December 2007)";9
Mauritius;9% (31 December 2010);9
Mexico;"4.5% (31 December 2012)
4.5% (31 December 2011)";4.5
Moldova;"3.5% (31 December 2013)
4.5% (31 December 2012)
note: this is the basic rate on short-term operations";3.5
Mongolia;"13% (15 January 2015)
12% (31 July 2014)";13
Montserrat;"10.99% (31 December 2010)
6.5% (31 December 2009)";10.99
Morocco;"6.5% (31 December 2010)
3.31% (31 December 2009)";6.5
Mozambique;"9.5% (17 January 2013)
3.25% (31 December 2010)";9.5
Namibia;"6% (31 December 2014)
5.5% (31 December 2013)";6
Nepal;"8% (31 October 2014)
8% (31 December 2013)";8
Netherlands;"0.75% (31 December 2013)
1.5% (31 December 2010)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
New Zealand;"2.5% (31 December 2009)
5% (31 December 2008)";2.5
Nicaragua;3% (31 December 2010);3
Nigeria;"4.25% (31 December 2010)
6% (31 December 2009)";4.25
Niger;"4.25% (31 December 2009)
4.75% (31 December 2008)";4.25
Norway;"6.25% (31 December 2010)
1.75% (31 December 2009)";6.25
Oman;"2% (31 December 2010)
0.05% (31 December 2009)";2
Pakistan;"9.5% (18 December 2014)
10% (31 December 2013)";9.5
Papua New Guinea;"14% (31 December 2010)
6.92% (31 December 2009)";14
Paraguay;"5.5% (31 December 2012)
6% (31 December 2011)";5.5
Peru;"5.05% (31 December 2012)
5.05% (31 December 2011)";5.05
Philippines;"6.13% (31 December 2014)
5.63% (31 December 2013)";6.13
Poland;"4.25% (31 December 2012)
4% (31 December 2010)";4.25
Portugal;"0.05% (31 December 2014)
0.25% (31 December 2013)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.05
Qatar;"4.5% (31 December 2012)
4.93% (31 December 2011)";4.5
Romania;"2.75% (31 December 2014)
4% (31 December 2013)";2.75
Russia;"17% (2014 est.)
8% (31 December 2011)
note: this is the so-called refinancing rate, but in Russia banks do not get refinancing at this rate; this is a reference rate used primarily for fiscal purposes";17
Rwanda;"7.75% (31 December 2010)
11.25% (31 December 2008)";7.75
Saint Kitts and Nevis;"6.5% (31 December 2009)
6.5% (31 December 2008)";6.5
Saint Lucia;"6.5% (31 December 2010)
6.5% (31 December 2009)";6.5
Saint Vincent and the Grenadines;"6.5% (31 December 2010)
6.5% (31 December 2009)";6.5
Sao Tome and Principe;"16% (31 December 2009)
28% (31 December 2008)";16
Saudi Arabia;2.5% (31 December 2008);2.5
Senegal;"0.25% (31 December 2010)
4.25% (31 December 2009)";0.25
Serbia;"9.5% (18 March 2014)
11.75% (6 February 2013)";9.5
Seychelles;11.17% (31 December 2010);11.17
Sierra Leone;NA%;NA
Slovakia;"0.3% (10 September 2014)
0.75% (13 November 2013)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks from the euro area; Slovakia became a member of the Economic and Monetary Union (EMU) on 1 January 2009";0.3
Slovenia;"0.75% (31 December 2013)
1.5% (31 December 2012)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.75
Somalia;NA%;NA
South Africa;"5.75% (31 December 2014)
7% (31 December 2009)";5.75
Spain;"0.05% (10 September 2014)
0.25% (13 November 2013)
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area";0.05
Sri Lanka;"6.5% (31 December 2013)
7.5% (19 December 2012)";6.5
Suriname;"10% (2013)
9% (2012)";10
Swaziland;"6.5% (31 December 2010)
6.5% (31 December 2009)";6.5
Sweden;"0% (31 December 2014)
1% (31 December 2013)
note:: the Discount rate was abolished in 2002, and replaced by a ""Reference rate"" with no bearing on monetary policy; the rate quoted here is the Reference rate";0
Switzerland;"0.5% (31 December 2010)
0.75% (31 December 2009)";0.5
Syria;"0.75% (31 December 2014)
5% (31 December 2013)";0.75
Taiwan;"1.88% (31 March 2015)
1.88% (31 December 2011)";1.88
Tajikistan;"4.8% (31 December 2013)
6.5% (31 December 2012)";4.8
Tanzania;"8.25% (31 December 2010)
3.7% (31 December 2009)";8.25
Thailand;"2% (31 December 2014)
2.25% (31 December 2013)";2
Togo;"2.5% (31 December 2010)
4.25% (31 December 2009)";2.5
Trinidad and Tobago;"4.25% (31 December 2010)
7.25% (31 December 2009)";4.25
Tunisia;5.75% (31 December 2010);5.75
Turkey;"5.25% (31 December 2011)
15% (22 December 2009)";5.25
Turkmenistan;"5% (31 December 2014)
5% (31 December 2013)";5
Uganda;"14% (December 2014)
14.5% (31 December 2013)";14
Ukraine;"7.5% (31 January 2012)
11.97% (31 December 2010)";7.5
United Arab Emirates;NA%;NA
United Kingdom;"0.5% (31 December 2014)
0.5% (31 December 2013)";0.5
United States;"0.5% (31 December 2010)
0.5% (31 December 2009)";0.5
Uruguay;"9% (31 December 2012)
8.75% (31 December 2011)
note: Uruguay's central bank uses the benchmark interest rate, rather than the discount rate, to conduct monetary policy; the rates shown here are the benchmark rates";9
Vanuatu;"20% (31 December 2010)
6% (31 December 2009)";20
Venezuela;"29.5% (31 December 2010)
29.5% (31 December 2009)";29.5
Vietnam;"9% (31 December 2012)
15% (31 December 2011)";9
Yemen;NA%;NA
Zambia;"8.39% (31 December 2009)
14.49% (31 December 2008)";8.39
Zimbabwe;7.17% (31 December 2010);7.17
