Gabon;-2 migrant(s)/1,000 population (2016 est.);-2
Gambia, The;-2 migrant(s)/1,000 population (2016 est.);-2
Gaza Strip;-5.2 migrant(s)/1,000 population (2016 est.);-5.2
Georgia;-2.2 migrant(s)/1,000 population (2016 est.);-2.2
Germany;1.5 migrant(s)/1,000 population (2016 est.);1.5
Ghana;-1.9 migrant(s)/1,000 population (2016 est.);-1.9
Gibraltar;-3.3 migrant(s)/1,000 population (2016 est.);-3.3
Greece;2.3 migrant(s)/1,000 population (2016 est.);2.3
Greenland;-6 migrant(s)/1,000 population (2016 est.);-6
Grenada;-3 migrant(s)/1,000 population (2016 est.);-3
Guam;-5.1 migrant(s)/1,000 population (2016 est.);-5.1
Guatemala;-1.9 migrant(s)/1,000 population (2016 est.);-1.9
Guernsey;2.2 migrant(s)/1,000 population (2016 est.);2.2
Guinea-Bissau;0 migrant(s)/1,000 population (2016 est.);0
Guinea;0 migrant(s)/1,000 population (2016 est.);0
Guyana;-6.4 migrant(s)/1,000 population (2016 est.);-6.4
Haiti;1.5 migrant(s)/1,000 population (2016 est.);1.5
Honduras;-1.1 migrant(s)/1,000 population (2016 est.);-1.1
Hong Kong;1.7 migrant(s)/1,000 population (2016 est.);1.7
Hungary;1.3 migrant(s)/1,000 population (2016 est.);1.3
Iceland;4.2 migrant(s)/1,000 population (2016 est.);4.2
India;0 migrant(s)/1,000 population (2016 est.);0
Indonesia;-1.2 migrant(s)/1,000 population (2016 est.);-1.2
Iran;-0.1 migrant(s)/1,000 population (2016 est.);-0.1
Iraq;1.5 migrant(s)/1,000 population (2016 est.);1.5
Ireland;4 migrant(s)/1,000 population (2016 est.);4
Isle of Man;6.3 migrant(s)/1,000 population (2016 est.);6.3
Israel;2.2 migrant(s)/1,000 population (2016 est.);2.2
Italy;3.9 migrant(s)/1,000 population (2016 est.);3.9
Jamaica;-4.5 migrant(s)/1,000 population (2016 est.);-4.5
Japan;0 migrant(s)/1,000 population (2016 est.);0
Jersey;3.5 migrant(s)/1,000 population (2016 est.);3.5
Jordan;-13.4 migrant(s)/1,000 population (2016 est.);-13.4
Kazakhstan;0.4 migrant(s)/1,000 population (2016 est.);0.4
Kenya;-0.2 migrant(s)/1,000 population (2016 est.);-0.2
Kiribati;-2.9 migrant(s)/1,000 population (2016 est.);-2.9
Korea, North;0 migrant(s)/1,000 population (2016 est.);0
Korea, South;2.6 migrant(s)/1,000 population (2016 est.);2.6
Kuwait;-2 migrant(s)/1,000 population (2016 est.);-2
Kyrgyzstan;-5.2 migrant(s)/1,000 population (2016 est.);-5.2
Laos;-1.1 migrant(s)/1,000 population (2016 est.);-1.1
Latvia;-6.2 migrant(s)/1,000 population (2016 est.);-6.2
Lebanon;-1.1 migrant(s)/1,000 population (2016 est.);-1.1
Lesotho;-7.1 migrant(s)/1,000 population (2016 est.);-7.1
Liberia;0 migrant(s)/1,000 population (2016 est.);0
Libya;3.8 migrant(s)/1,000 population (2016 est.);3.8
Liechtenstein;5 migrant(s)/1,000 population (2016 est.);5
Lithuania;-6.2 migrant(s)/1,000 population (2016 est.);-6.2
Luxembourg;16.3 migrant(s)/1,000 population (2016 est.);16.3
Macau;3.4 migrant(s)/1,000 population (2016 est.);3.4
Macedonia;-0.5 migrant(s)/1,000 population (2016 est.);-0.5
Madagascar;0 migrant(s)/1,000 population (2016 est.);0
Malawi;0 migrant(s)/1,000 population (2016 est.);0
Malaysia;-0.3 migrant(s)/1,000 population (2016 est.);-0.3
Maldives;-12.7 migrant(s)/1,000 population (2016 est.);-12.7
Mali;-2.2 migrant(s)/1,000 population (2016 est.);-2.2
Malta;2 migrant(s)/1,000 population (2016 est.);2
Marshall Islands;-4.8 migrant(s)/1,000 population (2016 est.);-4.8
Mauritania;-0.8 migrant(s)/1,000 population (2016 est.);-0.8
Mauritius;0 migrant(s)/1,000 population (2016 est.);0
Mexico;-1.7 migrant(s)/1,000 population (2016 est.);-1.7
Micronesia, Federated States of;-20.9 migrant(s)/1,000 population (2016 est.);-20.9
Moldova;-9.5 migrant(s)/1,000 population (2016 est.);-9.5
Monaco;4.7 migrant(s)/1,000 population (2016 est.);4.7
Mongolia;-0.8 migrant(s)/1,000 population (2016 est.);-0.8
Montserrat;0 migrant(s)/1,000 population (2016 est.);0
Morocco;-3.3 migrant(s)/1,000 population (2016 est.);-3.3
Mozambique;-1.9 migrant(s)/1,000 population (2016 est.);-1.9
Namibia;0 migrant(s)/1,000 population (2016 est.);0
Nauru;-13.2 migrant(s)/1,000 population (2016 est.);-13.2
Nepal;-1.9 migrant(s)/1,000 population (2016 est.);-1.9
Netherlands;1.9 migrant(s)/1,000 population (2016 est.);1.9
New Caledonia;"4 migrant(s)/1,000 population
note: there has been steady emigration from Wallis and Futuna to New Caledonia (2016 est.)";4
New Zealand;2.2 migrant(s)/1,000 population (2016 est.);2.2
Nicaragua;-2.9 migrant(s)/1,000 population (2016 est.);-2.9
Nigeria;-0.2 migrant(s)/1,000 population (2016 est.);-0.2
Niger;-0.5 migrant(s)/1,000 population (2016 est.);-0.5
Northern Mariana Islands;7.4 migrant(s)/1,000 population (2016 est.);7.4
Norway;6.6 migrant(s)/1,000 population (2016 est.);6.6
Oman;-0.4 migrant(s)/1,000 population (2016 est.);-0.4
Pakistan;-1.4 migrant(s)/1,000 population (2016 est.);-1.4
Palau;0.7 migrant(s)/1,000 population (2016 est.);0.7
Panama;-0.3 migrant(s)/1,000 population (2016 est.);-0.3
Papua New Guinea;0 migrant(s)/1,000 population (2016 est.);0
Paraguay;-0.1 migrant(s)/1,000 population (2016 est.);-0.1
Peru;-2.4 migrant(s)/1,000 population (2016 est.);-2.4
Philippines;-2 migrant(s)/1,000 population (2016 est.);-2
Poland;-0.4 migrant(s)/1,000 population (2016 est.);-0.4
Portugal;2.6 migrant(s)/1,000 population (2016 est.);2.6
Puerto Rico;-7.4 migrant(s)/1,000 population (2016 est.);-7.4
Qatar;18.2 migrant(s)/1,000 population (2016 est.);18.2
Romania;-0.2 migrant(s)/1,000 population (2016 est.);-0.2
Russia;1.7 migrant(s)/1,000 population (2016 est.);1.7
Rwanda;0.8 migrant(s)/1,000 population (2016 est.);0.8
Saint Helena, Ascension, and Tristan da Cunha;0 migrant(s)/1,000 population (2016 est.);0
Saint Kitts and Nevis;1.2 migrant(s)/1,000 population (2016 est.);1.2
Saint Lucia;-2.7 migrant(s)/1,000 population (2016 est.);-2.7
Saint Pierre and Miquelon;-8.2 migrant(s)/1,000 population (2016 est.);-8.2
Saint Vincent and the Grenadines;-8.8 migrant(s)/1,000 population (2016 est.);-8.8
Samoa;-9.5 migrant(s)/1,000 population (2016 est.);-9.5
San Marino;7.7 migrant(s)/1,000 population (2016 est.);7.7
Sao Tome and Principe;-8.5 migrant(s)/1,000 population (2016 est.);-8.5
Saudi Arabia;-0.5 migrant(s)/1,000 population (2016 est.);-0.5
Senegal;-1.5 migrant(s)/1,000 population (2016 est.);-1.5
Serbia;0 migrant(s)/1,000 population (2016 est.);0
Seychelles;1 migrant(s)/1,000 population (2016 est.);1
Sierra Leone;-2.4 migrant(s)/1,000 population (2016 est.);-2.4
Singapore;13.6 migrant(s)/1,000 population (2016 est.);13.6
Sint Maarten;6.3 migrant(s)/1,000 population (2016 est.);6.3
Slovakia;0.1 migrant(s)/1,000 population (2016 est.);0.1
Slovenia;0.4 migrant(s)/1,000 population (2016 est.);0.4
Solomon Islands;-1.7 migrant(s)/1,000 population (2016 est.);-1.7
Somalia;-7.5 migrant(s)/1,000 population (2016 est.);-7.5
South Africa;-0.9 migrant(s)/1,000 population (2016 est.);-0.9
South Sudan;11 migrant(s)/1,000 population (2016 est.);11
Spain;8 migrant(s)/1,000 population (2016 est.);8
Sri Lanka;-1.3 migrant(s)/1,000 population (2016 est.);-1.3
Sudan;-4.2 migrant(s)/1,000 population (2016 est.);-4.2
Suriname;0.6 migrant(s)/1,000 population (2016 est.);0.6
Swaziland;0 migrant(s)/1,000 population (2016 est.);0
Sweden;5.4 migrant(s)/1,000 population (2016 est.);5.4
Switzerland;4.7 migrant(s)/1,000 population (2016 est.);4.7
Syria;-2.1 migrant(s)/1,000 population (2016 est.);-2.1
Taiwan;0.9 migrant(s)/1,000 population (2016 est.);0.9
Tajikistan;-1.1 migrant(s)/1,000 population (2016 est.);-1.1
Tanzania;-0.5 migrant(s)/1,000 population (2016 est.);-0.5
Thailand;0 migrant(s)/1,000 population (2016 est.);0
Timor-Leste;-3.9 migrant(s)/1,000 population (2016 est.);-3.9
Togo;0 migrant(s)/1,000 population (2016 est.);0
Tonga;-17.8 migrant(s)/1,000 population (2016 est.);-17.8
Trinidad and Tobago;-6.1 migrant(s)/1,000 population (2016 est.);-6.1
Tunisia;-1.7 migrant(s)/1,000 population (2016 est.);-1.7
Turkey;-1.2 migrant(s)/1,000 population (2016 est.);-1.2
Turkmenistan;-1.8 migrant(s)/1,000 population (2016 est.);-1.8
Turks and Caicos Islands;9.7 migrant(s)/1,000 population (2016 est.);9.7
Tuvalu;-6.8 migrant(s)/1,000 population (2016 est.);-6.8
Uganda;-0.7 migrant(s)/1,000 population (2016 est.);-0.7
Ukraine;0 migrant(s)/1,000 population (2016 est.);0
United Arab Emirates;11.3 migrant(s)/1,000 population (2016 est.);11.3
United Kingdom;2.5 migrant(s)/1,000 population (2016 est.);2.5
United States;3.9 migrant(s)/1,000 population (2016 est.);3.9
Uruguay;-0.9 migrant(s)/1,000 population (2016 est.);-0.9
Uzbekistan;-2.3 migrant(s)/1,000 population (2016 est.);-2.3
Vanuatu;-1.4 migrant(s)/1,000 population (2016 est.);-1.4
Venezuela;-1.2 migrant(s)/1,000 population (2016 est.);-1.2
Vietnam;-0.3 migrant(s)/1,000 population (2016 est.);-0.3
Virgin Islands;-7.5 migrant(s)/1,000 population (2016 est.);-7.5
Wallis and Futuna;"-4.9 migrant(s)/1,000 population
note: there has been steady emigration from Wallis and Futuna to New Caledonia (2016 est.)";-4.9
West Bank;-4.6 migrant(s)/1,000 population (2016 est.);-4.6
Yemen;0.7 migrant(s)/1,000 population (2016 est.);0.7
Zambia;0 migrant(s)/1,000 population (2016 est.);0
Zimbabwe;0 migrant(s)/1,000 population (2016 est.);0
