Gibraltar;1.3% of GDP (2008 est.);1.3
Greece;-2% of GDP (2015 est.);-2
Greenland;1.9% of GDP (2010);1.9
Grenada;-3.9% of GDP (2015 est.);-3.9
Guam;-0.9% of GDP (2013 est.);-0.9
Guatemala;-1.4% of GDP (2015 est.);-1.4
Guernsey;1.2% of GDP (2005);1.2
Guinea-Bissau;-3.3% of GDP (2015 est.);-3.3
Guinea;-9.1% of GDP (2015 est.);-9.1
Guyana;-1.4% of GDP (2015 est.);-1.4
Haiti;-2.8% of GDP (2015 est.);-2.8
Holy See (Vatican City);NA%;NA
Honduras;-3.1% of GDP (2015 est.);-3.1
Hong Kong;3.1% of GDP (2015 est.);3.1
Hungary;"-2% of GDP
note: Hungary has been under the EU Excessive Deficit Procedure since it joined the EU in 2004; in March 2012 the EU elevated its Excessive Deficit Procedure against Hungary and proposed freezing 30% of the country's Cohesion Funds because 2011 deficit reductions were not achieved in a sustainable manner; in June 2012, the EU lifted the freeze, recognizing that steps had been taken to reduce the deficit; the latest EC forecasts project the Hungarian deficit to increase above 3% both in 2013 and in 2014 due to sluggish growth and the government's fiscal tightening (2015 est.)";-2
Iceland;-0.5% of GDP (2015 est.);-0.5
India;-4% of GDP (2015 est.);-4
Indonesia;-2.5% of GDP (2015 est.);-2.5
Iran;-1.7% of GDP (2015 est.);-1.7
Iraq;-15.5% of GDP (2015 est.);-15.5
Ireland;-2.4% of GDP (2015 est.);-2.4
Isle of Man;0.5% of GDP (FY05/06 est.);0.5
Israel;-2.1% of GDP (2015 est.);-2.1
Italy;-2.6% of GDP (2015 est.);-2.6
Jamaica;-0.3% of GDP (2015 est.);-0.3
Japan;-5.4% of GDP (2015 est.);-5.4
Jersey;-0.4% of GDP (2005);-0.4
Jordan;-6.8% of GDP (2015 est.);-6.8
Kazakhstan;-1.5% of GDP (2015 est.);-1.5
Kenya;-6.5% of GDP (2015 est.);-6.5
Kiribati;11.1% of GDP (2013 est.);11.1
Korea, North;-0.4% of GDP (2007 est.);-0.4
Korea, South;0% of GDP (2015 est.);0
Kosovo;-3.4% of GDP (2014 est.);-3.4
Kuwait;-12.4% of GDP (2015 est.);-12.4
Kyrgyzstan;-1.5% of GDP (2015 est.);-1.5
Laos;-5.2% of GDP (2015 est.);-5.2
Latvia;-1.3% of GDP (2015 est.);-1.3
Lebanon;-7.7% of GDP (2015 est.);-7.7
Lesotho;-3.5% of GDP (2015 est.);-3.5
Liberia;-6.1% of GDP (2015 est.);-6.1
Libya;-31.2% of GDP (2015 est.);-31.2
Liechtenstein;2.1% of GDP (2012 est.);2.1
Lithuania;-0.2% of GDP (2015 est.);-0.2
Luxembourg;1.3% of GDP (2015 est.);1.3
Macau;14.2% of GDP (2015 est.);14.2
Macedonia;-3.5% of GDP (2015 est.);-3.5
Madagascar;-5.2% of GDP (2015 est.);-5.2
Malawi;-3.9% of GDP (2015 est.);-3.9
Malaysia;-3.2% of GDP (2015 est.);-3.2
Maldives;-6% of GDP (2014 est.);-6
Mali;-1.8% of GDP (2015 est.);-1.8
Malta;-1.5% of GDP (2015 est.);-1.5
Marshall Islands;1.5% of GDP (2013 est.);1.5
Mauritania;-5.2% of GDP (2015 est.);-5.2
Mauritius;-3.6% of GDP (2015 est.);-3.6
Mexico;-3.5% of GDP (2015 est.);-3.5
Micronesia, Federated States of;6.8% of GDP (FY12/13 est.);6.8
Moldova;-2.1% of GDP (2015 est.);-2.1
Monaco;-1.1% of GDP (2011 est.);-1.1
Mongolia;-3.1% of GDP (2015 est.);-3.1
Montenegro;-1.7% of GDP (2014 est.);-1.7
Morocco;-4.8% of GDP (2015 est.);-4.8
Mozambique;-6% of GDP (2015 est.);-6
Namibia;-5.5% of GDP (2015 est.);-5.5
Nepal;1% of GDP (2015 est.);1
Netherlands;-1.9% of GDP (2015 est.);-1.9
New Caledonia;NA% of GDP;NA
New Zealand;0.3% of GDP (2015 est.);0.3
Nicaragua;-1.2% of GDP (2015 est.);-1.2
Nigeria;-1.1% of GDP (2015 est.);-1.1
Niger;-9.1% of GDP (2015 est.);-9.1
Niue;-12.6% of GDP (FY04/05);-12.6
Northern Mariana Islands;-0.3% of GDP (2013 est.);-0.3
Norway;5.9% of GDP (2015 est.);5.9
Oman;-20.6% of GDP (2015 est.);-20.6
Pakistan;-5.3% of GDP (2015 est.);-5.3
Palau;9.1% of GDP (2012 est.);9.1
Panama;-2.3% of GDP (2015 est.);-2.3
Papua New Guinea;-6.8% of GDP (2015 est.);-6.8
Paraguay;-1.8% of GDP (2015 est.);-1.8
Peru;-2.1% of GDP (2015 est.);-2.1
Philippines;-0.9% of GDP (2015 est.);-0.9
Poland;-2.4% of GDP (2015 est.);-2.4
Portugal;-4.4% of GDP (2015 est.);-4.4
Puerto Rico;-0.5% of GDP (2015 est.);-0.5
Qatar;0.5% of GDP (2015 est.);0.5
Romania;-1.5% of GDP (2015 est.);-1.5
Russia;-2.4% of GDP (2015 est.);-2.4
Rwanda;-5.1% of GDP (2015 est.);-5.1
Saint Kitts and Nevis;8.3% of GDP (2015 est.);8.3
Saint Lucia;-2.6% of GDP (2011 est.);-2.6
Saint Pierre and Miquelon;4.6% of GDP (1996 est.);4.6
Saint Vincent and the Grenadines;-4.9% of GDP (2015 est.);-4.9
Samoa;-3.5% of GDP (2015 est.);-3.5
San Marino;-2.9% of GDP (2011 est.);-2.9
Sao Tome and Principe;-6.3% of GDP (2015 est.);-6.3
Saudi Arabia;-14.8% of GDP (2015 est.);-14.8
Senegal;-4.8% of GDP (2015 est.);-4.8
Serbia;-3.8% of GDP (2015 est.);-3.8
Seychelles;2.4% of GDP (2015 est.);2.4
Sierra Leone;-5.1% of GDP (2015 est.);-5.1
Singapore;0.6% of GDP (2015 est.);0.6
Slovakia;-3% of GDP (2015 est.);-3
Slovenia;-2.9% of GDP (2015 est.);-2.9
Solomon Islands;-1.9% of GDP (2015 est.);-1.9
Somalia;-0.1% of GDP (2014 est.);-0.1
South Africa;-3.3% of GDP (2015 est.);-3.3
South Sudan;-69.4% of GDP (FY 2013 est.);-69.4
Spain;-5.1% of GDP (2015 est.);-5.1
Sri Lanka;-7.5% of GDP (2015 est.);-7.5
Sudan;-3.9% of GDP (2015 est.);-3.9
Suriname;-7.3% of GDP (2015 est.);-7.3
Svalbard;NA% of GDP;NA
Swaziland;-6.6% of GDP (2015 est.);-6.6
Sweden;0% of GDP (2015 est.);0
Switzerland;0.2% of GDP (2015 est.);0.2
Syria;-7.3% of GDP (2016 est.);-7.3
Taiwan;0.1% of GDP (2015 est.);0.1
Tajikistan;0.8% of GDP (2015 est.);0.8
Tanzania;-2.9% of GDP (2015 est.);-2.9
Thailand;-1.9% of GDP (2015 est.);-1.9
Timor-Leste;-91.6% of GDP (2015 est.);-91.6
Togo;-5.7% of GDP (2015 est.);-5.7
Tonga;0% of GDP (2015 est.);0
Trinidad and Tobago;-4% of GDP (2014 est.);-4
Tunisia;-4.4% of GDP (2015 est.);-4.4
Turkey;-1.1% of GDP (2015 est.);-1.1
Turkmenistan;0% of GDP (2015 est.);0
Tuvalu;31% of GDP (2013 est.);31
Uganda;-4.2% of GDP (2015 est.);-4.2
Ukraine;-1.4% of GDP (2015 est.);-1.4
United Arab Emirates;-4% of GDP (2015 est.);-4
United Kingdom;-4.4% of GDP (2015 est.);-4.4
United States;-2.4% of GDP (2015 est.);-2.4
Uruguay;-3.5% of GDP (2015 est.);-3.5
Uzbekistan;0.4% of GDP (2015 est.);0.4
Vanuatu;0.6% of GDP (2015 est.);0.6
Venezuela;-41.1% of GDP (2015 est.);-41.1
Vietnam;-4.6% of GDP (2015 est.);-4.6
Virgin Islands;-6.5% of GDP (2013);-6.5
Wallis and Futuna;NA%;NA
West Bank;-13.5% of GDP (2014 est.);-13.5
Western Sahara;NA%;NA
World;-3% of GDP (2015 est.);-3
Yemen;-9.8% of GDP (2015 est.);-9.8
Zambia;-7.9% of GDP (2015 est.);-7.9
Zimbabwe;-2.1% of GDP (2015 est.);-2.1
