Macau;2.1% of GDP (2013);2.1
Madagascar;2.1% of GDP (2013);2.1
Malawi;6.9% of GDP (2014);6.9
Malaysia;6.1% of GDP (2013);6.1
Maldives;5.2% of GDP (2012);5.2
Mali;4.3% of GDP (2014);4.3
Malta;6.8% of GDP (2012);6.8
Mauritania;3.3% of GDP (2013);3.3
Mauritius;5% of GDP (2014);5
Mexico;5.2% of GDP (2011);5.2
Micronesia, Federated States of;NA;#VALUE!
Moldova;7.5% of GDP (2014);7.5
Monaco;1% of GDP (2014);1
Mongolia;4.6% of GDP (2011);4.6
Montenegro;NA;#VALUE!
Montserrat;5.1% of GDP (2009);5.1
Morocco;5.3% of GDP (2009);5.3
Mozambique;6.5% of GDP (2013);6.5
Namibia;8.3% of GDP (2010);8.3
Nauru;NA;#VALUE!
Nepal;4.7% of GDP (2014);4.7
Netherlands;5.6% of GDP (2013);5.6
New Zealand;6.4% of GDP (2014);6.4
Nicaragua;4.5% of GDP (2010);4.5
Nigeria;NA;#VALUE!
Niger;6.8% of GDP (2014);6.8
Niue;NA;#VALUE!
Norway;7.4% of GDP (2014);7.4
Oman;5% of GDP (2013);5
Pakistan;2.5% of GDP (2014);2.5
Panama;3.3% of GDP (2011);3.3
Papua New Guinea;NA;#VALUE!
Paraguay;5% of GDP (2012);5
Peru;3.7% of GDP (2014);3.7
Philippines;2.7% of GDP (2009);2.7
Poland;4.8% of GDP (2012);4.8
Portugal;5.1% of GDP (2011);5.1
Puerto Rico;6.4% of GDP (2013);6.4
Qatar;3.5% of GDP (2014);3.5
Romania;2.9% of GDP (2012);2.9
Russia;4.2% of GDP (2012);4.2
Rwanda;5% of GDP (2013);5
Saint Kitts and Nevis;4.2% of GDP (2007);4.2
Saint Lucia;4.8% of GDP (2014);4.8
Saint Vincent and the Grenadines;5.1% of GDP (2010);5.1
Samoa;5.1% of GDP (2008);5.1
San Marino;2.4% of GDP (2011);2.4
Sao Tome and Principe;3.9% of GDP (2014);3.9
Saudi Arabia;5.1% of GDP (2008);5.1
Senegal;5.6% of GDP (2010);5.6
Serbia;4.4% of GDP (2012);4.4
Seychelles;3.6% of GDP (2011);3.6
Sierra Leone;2.8% of GDP (2014);2.8
Singapore;2.9% of GDP (2013);2.9
Slovakia;4.1% of GDP (2013);4.1
Slovenia;5.7% of GDP (2012);5.7
Solomon Islands;10% of GDP (2010);10
Somalia;NA;#VALUE!
South Africa;6.1% of GDP (2014);6.1
South Sudan;0.8% of GDP (2011);0.8
Spain;4.3% of GDP (2013);4.3
Sri Lanka;1.6% of GDP (2013);1.6
Sudan;2.2% of GDP (2009);2.2
Suriname;NA;#VALUE!
Swaziland;8.6% of GDP (2011);8.6
Sweden;7.7% of GDP (2013);7.7
Switzerland;5.1% of GDP (2012);5.1
Syria;5.1% of GDP (2009);5.1
Tajikistan;4% of GDP (2012);4
Tanzania;3.5% of GDP (2014);3.5
Thailand;4.1% of GDP (2013);4.1
Timor-Leste;7.7% of GDP (2014);7.7
Togo;4.8% of GDP (2014);4.8
Tokelau;NA;#VALUE!
Tunisia;6.2% of GDP (2012);6.2
Turkey;2.9% of GDP (2006);2.9
Turkmenistan;3% of GDP (2012);3
Turks and Caicos Islands;3.3% of GDP (2015);3.3
Tuvalu;NA;#VALUE!
Uganda;2.2% of GDP (2013);2.2
Ukraine;6.7% of GDP (2013);6.7
United Arab Emirates;NA;#VALUE!
United Kingdom;6.7% of GDP (2013);6.7
United States;5.2% of GDP (2011);5.2
Uruguay;4.4% of GDP (2011);4.4
Uzbekistan;NA;#VALUE!
Vanuatu;4.9% of GDP (2014);4.9
Venezuela;6.9% of GDP (2009);6.9
Vietnam;6.3% of GDP (2012);6.3
Yemen;4.6% of GDP (2008);4.6
Zambia;1.1% of GDP (2008);1.1
Zimbabwe;2% of GDP (2010);2
