Egypt;14.7% of GDP (2016 est.);14.7
El Salvador;20.7% of GDP (2016 est.);20.7
Equatorial Guinea;27.7% of GDP (2016 est.);27.7
Eritrea;29% of GDP (2016 est.);29
Estonia;40.7% of GDP (2016 est.);40.7
Ethiopia;15.4% of GDP (2016 est.);15.4
European Union;45.2% of GDP (2014);45.2
Falkland Islands (Islas Malvinas);40.8% of GDP (FY09/10);40.8
Faroe Islands;30.2% of GDP (2014 est.);30.2
Fiji;29.8% of GDP (2016 est.);29.8
Finland;54.2% of GDP (2016 est.);54.2
France;53.1% of GDP (2016 est.);53.1
French Polynesia;39.4% of GDP (2012);39.4
Gabon;20.3% of GDP (2016 est.);20.3
Gambia, The;20% of GDP (2016 est.);20
Georgia;28.7% of GDP (2016 est.);28.7
Germany;45.1% of GDP (2016 est.);45.1
Ghana;19.9% of GDP (2016 est.);19.9
Gibraltar;23.3% of GDP (2008 est.);23.3
Greece;49.8% of GDP (2016 est.);49.8
Greenland;71% of GDP (2015 est.);71
Grenada;25.6% of GDP (2016 est.);25.6
Guam;24.9% of GDP (2013 est.);24.9
Guatemala;11.1% of GDP (2016 est.);11.1
Guernsey;20.6% of GDP (2005);20.6
Guinea-Bissau;15.7% of GDP (2016 est.);15.7
Guinea;20.4% of GDP (2016 est.);20.4
Guyana;26.1% of GDP (2016 est.);26.1
Haiti;17.9% of GDP (2016 est.);17.9
Holy See (Vatican City);NA%;NA
Honduras;20.2% of GDP (2016 est.);20.2
Hong Kong;21.4% of GDP (2016 est.);21.4
Hungary;45.1% of GDP (2016 est.);45.1
Iceland;58.4% of GDP (2016 est.);58.4
India;9.5% of GDP (2016 est.);9.5
Indonesia;12.5% of GDP (2016 est.);12.5
Iran;18.9% of GDP (2016 est.);18.9
Iraq;31.2% of GDP (2016 est.);31.2
Ireland;27.5% of GDP (2016 est.);27.5
Isle of Man;13.8% of GDP (FY05/06 est.);13.8
Israel;26.3% of GDP (2016 est.);26.3
Italy;47.1% of GDP (2016 est.);47.1
Jamaica;28.6% of GDP (2016 est.);28.6
Japan;34.1% of GDP (2016 est.);34.1
Jersey;17.3% of GDP (2005);17.3
Jordan;22.7% of GDP (2016 est.);22.7
Kazakhstan;20.3% of GDP (2016 est.);20.3
Kenya;18.9% of GDP (2016 est.);18.9
Kiribati;118.5% of GDP (2013 est.);118.5
Korea, North;"11.4% of GDP
note: excludes earnings from state-operated enterprises (2007 est.)";11.4
Korea, South;22.7% of GDP (2016 est.);22.7
Kosovo;20.8% of GDP (2014 est.);20.8
Kuwait;43.2% of GDP (2016 est.);43.2
Kyrgyzstan;28.5% of GDP (2016 est.);28.5
Laos;21.2% of GDP (2016 est.);21.2
Latvia;36.4% of GDP (2016 est.);36.4
Lebanon;19.1% of GDP (2016 est.);19.1
Lesotho;40.5% of GDP (2016 est.);40.5
Liberia;30.2% of GDP (2016 est.);30.2
Libya;18.7% of GDP (2016 est.);18.7
Liechtenstein;14.9% of GDP (2012 est.);14.9
Lithuania;34.5% of GDP (2016 est.);34.5
Luxembourg;43.1% of GDP (2016 est.);43.1
Macau;29% of GDP (2016 est.);29
Macedonia;27.8% of GDP (2016 est.);27.8
Madagascar;12.3% of GDP (2016 est.);12.3
Malawi;20.2% of GDP (2016 est.);20.2
Malaysia;17.3% of GDP (2016 est.);17.3
Maldives;43.8% of GDP (2016, est.);43.8
Mali;18.4% of GDP (2016 est.);18.4
Malta;39% of GDP (2016 est.);39
Marshall Islands;63.8% of GDP (2013 est.);63.8
Mauritania;26.5% of GDP (2016 est.);26.5
Mauritius;21.2% of GDP (2016 est.);21.2
Mexico;24.8% of GDP (2016 est.);24.8
Micronesia, Federated States of;66.4% of GDP (FY12/13 est.);66.4
Moldova;34.2% of GDP (2016 est.);34.2
Monaco;15.2% of GDP (2011 est.);15.2
Mongolia;25.2% of GDP (2016 est.);25.2
Montenegro;36.8% of GDP (2016 est.);36.8
Morocco;23.8% of GDP (2016 est.);23.8
Mozambique;22.3% of GDP (2016 est.);22.3
Namibia;32.9% of GDP (2016 est.);32.9
Nepal;23.1% of GDP (FY2016 est.);23.1
Netherlands;44.2% of GDP (2016 est.);44.2
New Caledonia;12.8% of GDP (2015 est.);12.8
New Zealand;37.6% of GDP (2016 est.);37.6
Nicaragua;27.9% of GDP (2016 est.);27.9
Nigeria;3% of GDP (2016 est.);3
Niger;20.7% of GDP (2016 est.);20.7
Northern Mariana Islands;20% of GDP (2013 est.);20
Norway;54.2% of GDP (2016 est.);54.2
Oman;31.3% of GDP (2016 est.);31.3
Pakistan;14.9% of GDP (2016 est.);14.9
Palau;66.1% of GDP (2016 est.);66.1
Panama;21.1% of GDP (2016 est.);21.1
Papua New Guinea;16.7% of GDP (2016 est.);16.7
Paraguay;18.2% of GDP (2016 est.);18.2
Peru;26.9% of GDP (2016 est.);26.9
Philippines;15.2% of GDP (2016 est.);15.2
Poland;17.1% of GDP (2016 est.);17.1
Portugal;43% of GDP (2016 est.);43
Puerto Rico;9% of GDP (2016 est.);9
Qatar;25.3% of GDP (2016 est.);25.3
Romania;29.5% of GDP (2016 est.);29.5
Russia;15.7% of GDP (2016 est.);15.7
Rwanda;23.3% of GDP (2016 est.);23.3
Saint Kitts and Nevis;41% of GDP (2016 est.);41
Saint Lucia;28.2% of GDP (2016 est.);28.2
Saint Pierre and Miquelon;32.5% of GDP (1996 est.);32.5
Saint Vincent and the Grenadines;28.7% of GDP (2016 est.);28.7
Samoa;29.6% of GDP (2016 est.);29.6
San Marino;41.9% of GDP (2011 est.);41.9
Sao Tome and Principe;30.2% of GDP (2016 est.);30.2
Saudi Arabia;21.7% of GDP (2016 est.);21.7
Senegal;26.4% of GDP (2016 est.);26.4
Serbia;43.9% of GDP (2016 est.);43.9
Seychelles;38.5% of GDP (2016 est.);38.5
Sierra Leone;14.4% of GDP (2016 est.);14.4
Singapore;16.6% of GDP (2016 est.);16.6
Slovakia;40% of GDP (2016 est.);40
Slovenia;43.6% of GDP (2016 est.);43.6
Solomon Islands;36.2% of GDP (2016 est.);36.2
Somalia;2.5% of GDP (2014 est.);2.5
South Africa;26.9% of GDP (2016 est.);26.9
South Sudan;15% of GDP (FY2013 est.);15
Spain;37.9% of GDP (2016 est.);37.9
Sri Lanka;14.1% of GDP (2016 est.);14.1
Sudan;7.6% of GDP (2016 est.);7.6
Suriname;15.3% of GDP (2016 est.);15.3
Svalbard;NA% of GDP;NA
Swaziland;26% of GDP (2016 est.);26
Sweden;51% of GDP (2016 est.);51
Switzerland;34.9% of GDP (2016 est.);34.9
Syria;2% of GDP (2016 est.);2
Taiwan;15.7% of GDP (2016 est.);15.7
Tajikistan;32.2% of GDP (2016 est.);32.2
Tanzania;14% of GDP (2016 est.);14
Thailand;18.1% of GDP (2016 est.);18.1
Timor-Leste;12% of GDP (2016 est.);12
Togo;27.7% of GDP (2016 est.);27.7
Tonga;33.6% of GDP (2016 est.);33.6
Trinidad and Tobago;32.1% of GDP (2016 est.);32.1
Tunisia;23.6% of GDP (2016 est.);23.6
Turkey;21.4% of GDP (2016 est.);21.4
Turkmenistan;12.8% of GDP (2016 est.);12.8
Tuvalu;125.5% of GDP (2013 est.);125.5
Uganda;14.1% of GDP (2016 est.);14.1
Ukraine;32.9% of GDP (2016 est.);32.9
United Arab Emirates;21.1% of GDP (2016 est.);21.1
United Kingdom;39.2% of GDP (2016 est.);39.2
United States;"17.6% of GDP
note: excludes contributions for social security and other programs; if social contributions were added, taxes and other revenues would amount to approximately 22% of GDP (2016 est.)";17.6
Uruguay;28.1% of GDP (2016 est.);28.1
Uzbekistan;32.1% of GDP (2016 est.);32.1
Vanuatu;26.6% of GDP (2016 est.);26.6
Venezuela;34.4% of GDP (2016 est.);34.4
Vietnam;24.6% of GDP (2016 est.);24.6
Virgin Islands;24.1% of GDP (2013);24.1
Wallis and Futuna;NA%;NA
West Bank;12.5% of GDP (2016 est.);12.5
Western Sahara;NA%;NA
World;26.9% of GDP (2016 est.);26.9
Yemen;6.2% of GDP (2016 est.);6.2
Zambia;17.1% of GDP (2016 est.);17.1
Zimbabwe;24.7% of GDP (2016 est.);24.7
