Philippines;23.7 births/1,000 population (2017 est.);23.7
Poland;9.5 births/1,000 population (2017 est.);9.5
Portugal;9 births/1,000 population (2017 est.);9
Puerto Rico;8.1 births/1,000 population (2017 est.);8.1
Qatar;9.6 births/1,000 population (2017 est.);9.6
Romania;8.9 births/1,000 population (2017 est.);8.9
Russia;11 births/1,000 population (2017 est.);11
Rwanda;30.7 births/1,000 population (2017 est.);30.7
Saint Helena, Ascension, and Tristan da Cunha;9.6 births/1,000 population (2017 est.);9.6
Saint Kitts and Nevis;13.2 births/1,000 population (2017 est.);13.2
Saint Lucia;13.3 births/1,000 population (2017 est.);13.3
Saint Pierre and Miquelon;7.1 births/1,000 population (2017 est.);7.1
Saint Vincent and the Grenadines;13.2 births/1,000 population (2017 est.);13.2
Samoa;20.4 births/1,000 population (2017 est.);20.4
San Marino;8.6 births/1,000 population (2017 est.);8.6
Sao Tome and Principe;32.4 births/1,000 population (2017 est.);32.4
Saudi Arabia;18.3 births/1,000 population (2017 est.);18.3
Senegal;33.4 births/1,000 population (2017 est.);33.4
Serbia;9 births/1,000 population (2017 est.);9
Seychelles;13.7 births/1,000 population (2017 est.);13.7
Sierra Leone;36.3 births/1,000 population (2017 est.);36.3
Singapore;8.6 births/1,000 population (2017 est.);8.6
Sint Maarten;13.1 births/1,000 population (2017 est.);13.1
Slovakia;9.7 births/1,000 population (2017 est.);9.7
Slovenia;8.2 births/1,000 population (2017 est.);8.2
Solomon Islands;24.9 births/1,000 population (2017 est.);24.9
Somalia;39.6 births/1,000 population (2017 est.);39.6
South Africa;20.2 births/1,000 population (2017 est.);20.2
South Sudan;35.5 births/1,000 population (2017 est.);35.5
Spain;9.2 births/1,000 population (2017 est.);9.2
Sri Lanka;15.2 births/1,000 population (2017 est.);15.2
Sudan;27.9 births/1,000 population (2017 est.);27.9
Suriname;15.8 births/1,000 population (2017 est.);15.8
Swaziland;24 births/1,000 population (2017 est.);24
Sweden;12.1 births/1,000 population (2017 est.);12.1
Switzerland;10.5 births/1,000 population (2017 est.);10.5
Syria;21.2 births/1,000 population (2017 est.);21.2
Taiwan;8.3 births/1,000 population (2017 est.);8.3
Tajikistan;23.3 births/1,000 population (2017 est.);23.3
Tanzania;35.6 births/1,000 population (2017 est.);35.6
Thailand;11 births/1,000 population (2017 est.);11
Timor-Leste;33.4 births/1,000 population (2017 est.);33.4
Togo;33.3 births/1,000 population (2017 est.);33.3
Tonga;22.2 births/1,000 population (2017 est.);22.2
Trinidad and Tobago;12.7 births/1,000 population (2017 est.);12.7
Tunisia;18.2 births/1,000 population (2017 est.);18.2
Turkey;15.7 births/1,000 population (2017 est.);15.7
Turkmenistan;19.1 births/1,000 population (2017 est.);19.1
Turks and Caicos Islands;15.3 births/1,000 population (2017 est.);15.3
Tuvalu;23.7 births/1,000 population (2017 est.);23.7
Uganda;42.9 births/1,000 population (2017 est.);42.9
Ukraine;10.3 births/1,000 population (2017 est.);10.3
United Arab Emirates;15.1 births/1,000 population (2017 est.);15.1
United Kingdom;12.1 births/1,000 population (2017 est.);12.1
United States;12.5 births/1,000 population (2017 est.);12.5
Uruguay;13 births/1,000 population (2017 est.);13
Uzbekistan;16.8 births/1,000 population (2017 est.);16.8
Vanuatu;24 births/1,000 population (2017 est.);24
Venezuela;18.8 births/1,000 population (2017 est.);18.8
Vietnam;15.5 births/1,000 population (2017 est.);15.5
Virgin Islands;12.8 births/1,000 population (2017 est.);12.8
Wallis and Futuna;13.2 births/1,000 population (2017 est.);13.2
West Bank;26.3 births/1,000 population (2017 est.);26.3
Western Sahara;29.3 births/1,000 population (2017 est.);29.3
World;"18.5 births/1,000 population
note: this rate results in about 258 worldwide births per minute or 4.3 births every second (2016 est.)";18.5
Yemen;28.4 births/1,000 population (2017 est.);28.4
Zambia;41.5 births/1,000 population (2017 est.);41.5
Zimbabwe;34.2 births/1,000 population (2017 est.);34.2
