Burkina Faso;"1.23% of GDP (2016)
1.33% of GDP (2015)
1.43% of GDP (2014)
1.39% of GDP (2013)
1.32% of GDP (2012)";1.23
Burma;"4.08% of GDP (2015)
3.58% of GDP (2014)
3.81% of GDP (2013)
3.71% of GDP (2012)";4.08
Burundi;"2.21% of GDP (2016)
2.14% of GDP (2015)
2.01% of GDP (2014)
2.24% of GDP (2013)
2.39% of GDP (2012)";2.21
Cabo Verde;"0.63% of GDP (2016)
0.57% of GDP (2015)
0.54% of GDP (2014)
0.53% of GDP (2013)
0.56% of GDP (2012)";0.63
Cambodia;"1.85% of GDP (2016)
2.11% of GDP (2015)
1.66% of GDP (2014)
1.58% of GDP (2013)
1.55% of GDP (2012)";1.85
Cameroon;"1.6% of GDP (2016)
1.25% of GDP (2015)
1.25% of GDP (2014)
1.33% of GDP (2013)
1.34% of GDP (2012)";1.6
Canada;"0.99% of GDP (2016)
0.99% of GDP (2015)
1% of GDP (2014)
1% of GDP (2013)
1.12% of GDP (2012)";0.99
Chad;"2.79% of GDP (2016)
2.03% of GDP (2015)
2.82% of GDP (2014)
5.61% of GDP (2013)";2.79
Chile;"1.87% of GDP (2016)
1.91% of GDP (2015)
1.96% of GDP (2014)
1.99% of GDP (2013)
2.05% of GDP (2012)";1.87
China;"1.9% of GDP (2016)
1.95% of GDP (2015)
1.9% of GDP (2014)
1.85% of GDP (2013)
1.84% of GDP (2012)";1.9
Colombia;"3.39% of GDP (2016)
3.13% of GDP (2015)
3.13% of GDP (2014)
3.29% of GDP (2013)
3.17% of GDP (2012)";3.39
Congo, Democratic Republic of the;"1.34% of GDP (2016)
1.36% of GDP (2015)
1% of GDP (2014)
1.25% of GDP (2013)
1.21% of GDP (2012)";1.34
Congo, Republic of the;"7.17% of GDP (2016)
4.97% of GDP (2014)
2.61% of GDP (2013)";7.17
Cote d'Ivoire;"1.18% of GDP (2016)
1.74% of GDP (2015)
1.48% of GDP (2014)
1.38% of GDP (2013)
1.51% of GDP (2012)";1.18
Croatia;"1.38% of GDP (2016)
1.55% of GDP (2015)
1.59% of GDP (2014)
1.66% of GDP (2013)
1.69% of GDP (2012)";1.38
Cuba;"3.08% of GDP (2015)
3.54% of GDP (2014)
3.51% of GDP (2013)
3.94% of GDP (2012)
3.08% of GDP (2011)";3.08
Cyprus;"1.78% of GDP (2016)
1.68% of GDP (2015)
1.54% of GDP (2014)
1.6% of GDP (2013)
1.66% of GDP (2012)";1.78
Czechia;"0.98% of GDP (2016)
0.96% of GDP (2015)
0.97% of GDP (2014)
0.99% of GDP (2013)
1.03% of GDP (2012)";0.98
Denmark;"1.15% of GDP (2016)
1.12% of GDP (2015)
1.15% of GDP (2014)
1.23% of GDP (2013)
1.35% of GDP (2012)";1.15
Dominican Republic;"0.64% of GDP (2016)
0.67% of GDP (2015)
0.67% of GDP (2014)
0.62% of GDP (2013)
0.65% of GDP (2012)";0.64
Ecuador;"2.21% of GDP (2016)
2.44% of GDP (2015)
2.72% of GDP (2014)
2.88% of GDP (2013)
2.95% of GDP (2012)";2.21
Egypt;"1.67% of GDP (2016)
1.72% of GDP (2015)
1.69% of GDP (2014)
1.61% of GDP (2013)
1.65% of GDP (2012)";1.67
El Salvador;"0.87% of GDP (2016)
0.95% of GDP (2015)
0.93% of GDP (2014)
0.98% of GDP (2013)
0.94% of GDP (2012)";0.87
Equatorial Guinea;"0.18% of GDP (2016)
0.78% of GDP (2014)";0.18
Estonia;"2.17% of GDP (2016)
2.09% of GDP (2015)
1.95% of GDP (2014)
1.91% of GDP (2013)
1.9% of GDP (2012)";2.17
Ethiopia;"0.67% of GDP (2016)
0.71% of GDP (2015)
0.77% of GDP (2014)
0.81% of GDP (2013)
0.87% of GDP (2012)";0.67
European Union;"1.52% of GDP (2016)
1.51% of GDP (2015)
1.52% of GDP (2014)
1.56% of GDP (2013)
1.63% of GDP (2012)";1.52
Fiji;"0.98% of GDP (2016)
1.07% of GDP (2015)
1.03% of GDP (2014)
1.39% of GDP (2013)
1.49% of GDP (2012)";0.98
Finland;"1.33% of GDP (2017 est.)
1.37% of GDP (2016)
1.29% of GDP (2015)
1.3% of GDP (2014)
1.41% of GDP (2013)";1.33
France;"2.26% of GDP (2016)
2.27% of GDP (2015)
2.23% of GDP (2014)
2.22% of GDP (2013)
2.24% of GDP (2012)";2.26
Gabon;"1.43% of GDP (2016)
1.19% of GDP (2015)
1.14% of GDP (2014)
1.6% of GDP (2013)
1.62% of GDP (2012)";1.43
Gambia, The;"1.48% of GDP (2015)
1.72% of GDP (2014)
1.15% of GDP (2013)
1.22% of GDP (2012)";1.48
Georgia;"2.23% of GDP (2016)
2.34% of GDP (2015)
2.26% of GDP (2014)
2.53% of GDP (2013)
3.1% of GDP (2012)";2.23
Germany;"1.19% of GDP (2016 est.)
1.19% of GDP (2015)
1.19% of GDP (2014)
1.23% of GDP (2013)
1.31% of GDP (2012)";1.19
Ghana;"0.38% of GDP (2016)
0.52% of GDP (2015)
0.68% of GDP (2014)
0.53% of GDP (2013)
0.8% of GDP (2012)";0.38
Greece;"2.56% of GDP (2016)
2.54% of GDP (2015)
2.34% of GDP (2014)
2.36% of GDP (2013)
2.41% of GDP (2012)";2.56
Guatemala;"0.39% of GDP (2016)
0.43% of GDP (2015)
0.45% of GDP (2014)
0.46% of GDP (2013)
0.45% of GDP (2012)";0.39
Guinea-Bissau;"1.76% of GDP (2015)
1.94% of GDP (2014)
2.11% of GDP (2013)
2.46% of GDP (2012)
1.58% of GDP (2011)";1.76
Guinea;"2.49% of GDP (2016)
3.31% of GDP (2015)
2.97% of GDP (2014)
3.16% of GDP (2013)
2.98% of GDP (2012)";2.49
Guyana;"1.42% of GDP (2016)
1.46% of GDP (2015)
1.28% of GDP (2014)
1.18% of GDP (2013)
1.18% of GDP (2012)";1.42
Honduras;"1.59% of GDP (2016)
1.52% of GDP (2015)
1.62% of GDP (2014)
1.55% of GDP (2013)
1.15% of GDP (2012)";1.59
Hungary;"1.01% of GDP (2016)
0.93% of GDP (2015)
0.87% of GDP (2014)
0.95% of GDP (2013)
1.04% of GDP (2012)";1.01
Iceland;"0.1% of GDP (2016)
0.13% of GDP (2012)
0.14% of GDP (2011)
0.13% of GDP (2010)";0.1
India;"2.47% of GDP (2016)
2.41% of GDP (2015)
2.5% of GDP (2014)
2.47% of GDP (2013)
2.54% of GDP (2012)";2.47
Indonesia;"0.88% of GDP (2016)
0.89% of GDP (2015)
0.78% of GDP (2014)
0.92% of GDP (2013)
0.71% of GDP (2012)";0.88
Iran;"2.69% of GDP (2015)
2.33% of GDP (2014)
2.35% of GDP (2013)
2.81% of GDP (2012)
2.41% of GDP (2011)";2.69
Iraq;"3.63% of GDP (2016)
5.35% of GDP (2015)
2.95% of GDP (2014)
3.32% of GDP (2013)
1.9% of GDP (2012)";3.63
Ireland;"0.34% of GDP (2016)
0.35% of GDP (2015)
0.47% of GDP (2014)
0.5% of GDP (2013)
0.51% of GDP (2012)";0.34
Israel;"5.64% of GDP (2016)
5.6% of GDP (2015)
5.86% of GDP (2014)
5.75% of GDP (2013)
5.72% of GDP (2012)";5.64
Italy;"1.51% of GDP (2016)
1.39% of GDP (2015)
1.47% of GDP (2014)
1.59% of GDP (2013)
1.63% of GDP (2012)";1.51
Jamaica;"0.82% of GDP (2016)
0.83% of GDP (2015)
0.87% of GDP (2014)
0.9% of GDP (2013)
0.93% of GDP (2012)";0.82
Japan;"0.93% of GDP (2016)
0.94% of GDP (2015)
0.96% of GDP (2014)
0.95% of GDP (2013)
0.97% of GDP (2012)";0.93
Jordan;"4.58% of GDP (2016)
4.31% of GDP (2015)
4.32% of GDP (2014)
4.3% of GDP (2013)
4.76% of GDP (2012)";4.58
Kazakhstan;"0.82% of GDP (2016)
3.45% of GDP (2015)
1.04% of GDP (2014)
1.08% of GDP (2013)
1.05% of GDP (2012)";0.82
Kenya;"1.32% of GDP (2016)
1.32% of GDP (2015)
1.33% of GDP (2014)
1.56% of GDP (2013)
1.67% of GDP (2012)";1.32
Korea, South;"2.3% of GDP (2016)
2.3% of GDP (2015)
2.64% of GDP (2014)
2.63% of GDP (2013)
2.61% of GDP (2012)";2.3
Kosovo;"0.78% of GDP (2015)
0.73% of GDP (2014)
0.69% of GDP (2013)
0.67% of GDP (2012)
0.76% of GDP (2011)";0.78
Kuwait;"4.83% of GDP (2015)
3.65% of GDP (2014)
3.27% of GDP (2013)
3.41% of GDP (2012)
3.5% of GDP (2011)";4.83
Kyrgyzstan;"3.15% of GDP (2016)
3.45% of GDP (2015)
3.38% of GDP (2014)
3.2% of GDP (2013)
3.21% of GDP (2012)";3.15
Laos;"0.2% of GDP (2013)
0.22% of GDP (2012)
0.23% of GDP (2011)";0.2
Latvia;"1.47% of GDP (2016)
1.05% of GDP (2015)
0.94% of GDP (2014)
0.94% of GDP (2013)
0.91% of GDP (2012)";1.47
Lebanon;"4.76% of GDP (2015)
4.96% of GDP (2014)
4.36% of GDP (2013)
4.07% of GDP (2012)
4.06% of GDP (2011)";4.76
Lesotho;"1.85% of GDP (2016)
1.89% of GDP (2015)
1.89% of GDP (2014)
1.89% of GDP (2013)
1.99% of GDP (2012)";1.85
Liberia;"0.62% of GDP (2016)
0.66% of GDP (2015)
0.71% of GDP (2014)
0.78% of GDP (2013)
0.87% of GDP (2012)";0.62
Lithuania;"1.49% of GDP (2016)
1.14% of GDP (2015)
0.88% of GDP (2014)
0.76% of GDP (2013)
0.77% of GDP (2012)";1.49
Luxembourg;"0.49% of GDP (2016)
0.48% of GDP (2015)
0.42% of GDP (2014)
0.42% of GDP (2013)
0.42% of GDP (2012)";0.49
Macedonia;"0.97% of GDP (2016)
1.05% of GDP (2015)
1.08% of GDP (2014)
1.17% of GDP (2013)
1.23% of GDP (2012)";0.97
Madagascar;"0.59% of GDP (2016)
0.6% of GDP (2015)
0.65% of GDP (2014)
0.68% of GDP (2013)
0.69% of GDP (2012)";0.59
Malawi;"0.61% of GDP (2016)
0.7% of GDP (2015)
0.89% of GDP (2014)
1.24% of GDP (2013)
0.82% of GDP (2012)";0.61
Malaysia;"1.41% of GDP (2016)
1.53% of GDP (2015)
1.46% of GDP (2014)
1.52% of GDP (2013)
1.43% of GDP (2012)";1.41
Mali;"2.63% of GDP (2016)
2.43% of GDP (2015)
1.56% of GDP (2014)
1.2% of GDP (2013)
1.2% of GDP (2012)";2.63
Malta;"0.53% of GDP (2016)
0.5% of GDP (2015)
0.51% of GDP (2014)
0.53% of GDP (2013)
0.54% of GDP (2012)";0.53
Mauritania;"2.97% of GDP (2016)
2.75% of GDP (2015)
2.7% of GDP (2014)
2.56% of GDP (2013)
2.72% of GDP (2012)";2.97
Mauritius;"0.19% of GDP (2016)
0.18% of GDP (2015)
0.15% of GDP (2014)
0.19% of GDP (2013)
0.14% of GDP (2012)";0.19
Mexico;"0.58% of GDP (2016)
0.67% of GDP (2015)
0.67% of GDP (2014)
0.62% of GDP (2013)
0.59% of GDP (2012)";0.58
Moldova;"0.44% of GDP (2016)
0.35% of GDP (2015)
0.35% of GDP (2014)
0.33% of GDP (2013)
0.33% of GDP (2012)";0.44
Mongolia;"0.92% of GDP (2016)
0.87% of GDP (2015)
0.86% of GDP (2014)
0.82% of GDP (2013)
0.92% of GDP (2012)";0.92
Montenegro;"1.61% of GDP (2016)
1.38% of GDP (2015)
1.47% of GDP (2014)
1.45% of GDP (2013)
1.66% of GDP (2012)";1.61
Morocco;"3.28% of GDP (2016)
3.25% of GDP (2015)
3.68% of GDP (2014)
3.81% of GDP (2013)
3.46% of GDP (2012)";3.28
Mozambique;"1.03% of GDP (2016)
0.99% of GDP (2015)
1.02% of GDP (2014)
0.99% of GDP (2013)
0.91% of GDP (2012)";1.03
Namibia;"4.44% of GDP (2016)
4.7% of GDP (2015)
4.18% of GDP (2014)
3.07% of GDP (2013)
3.17% of GDP (2012)";4.44
Nepal;"1.52% of GDP (2016)
1.54% of GDP (2015)
1.63% of GDP (2014)
1.54% of GDP (2013)
1.43% of GDP (2012)";1.52
Netherlands;"1.17% of GDP (2017)
1.17% of GDP (2016)
1.16% of GDP (2015)
1.15% of GDP (2014)
1.16% of GDP (2013)";1.17
New Zealand;"1.13% of GDP (2016)
1.11% of GDP (2015)
1.13% of GDP (2014)
1.12% of GDP (2013)
1.19% of GDP (2012)";1.13
Nicaragua;"0.55% of GDP (2016)
0.78% of GDP (2015)
0.69% of GDP (2014)
0.68% of GDP (2013)
0.67% of GDP (2012)";0.55
Nigeria;"0.43% of GDP (2016)
0.42% of GDP (2015)
0.41% of GDP (2014)
0.47% of GDP (2013)
0.5% of GDP (2012)";0.43
Niger;"4% of GDP (2016)
5.46% of GDP (2015)
3.45% of GDP (2014)
1.06% of GDP (2012)
1.31% of GDP (2011)";4
Norway;"1.62% of GDP (2016)
1.5% of GDP (2015)
1.47% of GDP (2014)
1.41% of GDP (2013)
1.4% of GDP (2012)";1.62
Oman;"13.73% of GDP (2016)
14.38% of GDP (2015)
13.51% of GDP (2014)
14.81% of GDP (2013)
16.08% of GDP (2012)";13.73
Pakistan;"3.56% of GDP (2016)
3.54% of GDP (2015)
3.48% of GDP (2014)
3.47% of GDP (2013)
3.48% of GDP (2012)";3.56
Papua New Guinea;"0.66% of GDP (2014)
0.68% of GDP (2013)
0.72% of GDP (2012)
0.5% of GDP (2011)";0.66
Paraguay;"1.25% of GDP (2016)
1.42% of GDP (2015)
1.29% of GDP (2014)
1.28% of GDP (2013)
1.3% of GDP (2012)";1.25
Peru;"1.29% of GDP (2016)
1.69% of GDP (2015)
1.46% of GDP (2014)
1.47% of GDP (2013)
1.33% of GDP (2012)";1.29
Philippines;"1.28% of GDP (2016)
1.14% of GDP (2015)
1.09% of GDP (2014)
1.24% of GDP (2013)
1.16% of GDP (2012)";1.28
Poland;"1.99% of GDP (2016)
2.14% of GDP (2015)
1.9% of GDP (2014)
1.77% of GDP (2013)
1.8% of GDP (2012)";1.99
Portugal;"1.84% of GDP (2016)
1.79% of GDP (2015)
1.79% of GDP (2014)
2.09% of GDP (2013)
1.91% of GDP (2012)";1.84
Romania;"1.42% of GDP (2016)
1.45% of GDP (2015)
1.35% of GDP (2014)
1.28% of GDP (2013)
1.22% of GDP (2012)";1.42
Russia;"5.4% of GDP (2016)
4.86% of GDP (2015)
4.1% of GDP (2014)
3.96% of GDP (2013)
3.75% of GDP (2012)";5.4
Rwanda;"1.21% of GDP (2016)
1.25% of GDP (2015)
1.13% of GDP (2014)
1.08% of GDP (2013)
1.09% of GDP (2012)";1.21
Saudi Arabia;"9.85% of GDP (2016)
13.33% of GDP (2015)
10.68% of GDP (2014)
8.98% of GDP (2013)
7.68% of GDP (2012)";9.85
Senegal;"1.89% of GDP (2017 est.)
1.73% of GDP (2016)
1.58% of GDP (2015)
1.57% of GDP (2014)
1.6% of GDP (2013)";1.89
Serbia;"1.34% of GDP (2017 est.)
1.25% of GDP (2016)
1.41% of GDP (2015)
1.49% of GDP (2014)
1.48% of GDP (2013)";1.34
Seychelles;"1.29% of GDP (2016)
1.21% of GDP (2015)
2.17% of GDP (2014)
0.98% of GDP (2013)
0.87% of GDP (2012)";1.29
Sierra Leone;"0.81% of GDP (2016)
0.92% of GDP (2015)
0.97% of GDP (2014)
0.64% of GDP (2013)
0.78% of GDP (2012)";0.81
Singapore;"3.35% of GDP (2016)
3.16% of GDP (2015)
3.11% of GDP (2014)
3.09% of GDP (2013)
3.17% of GDP (2012)";3.35
Slovakia;"1.16% of GDP (2016)
1.15% of GDP (2015)
1.01% of GDP (2014)
1% of GDP (2013)
1.2% of GDP (2012)";1.16
Slovenia;"0.92% of GDP (2016)
0.94% of GDP (2015)
0.98% of GDP (2014)
1.06% of GDP (2013)
1.17% of GDP (2012)";0.92
South Africa;"1.07% of GDP (2016)
1.09% of GDP (2015)
1.11% of GDP (2014)
1.12% of GDP (2013)
1.13% of GDP (2012)";1.07
South Sudan;"10.93% of GDP (2015)
9.77% of GDP (2014)
7.41% of GDP (2013)
9.53% of GDP (2012)
5.91% of GDP (2011)";10.93
Spain;"0.91% of GDP (2017)
1.21% of GDP (2016)
1.18% of GDP (2015)
1.23% of GDP (2014)
1.26% of GDP (2013)
1.41% of GDP (2012)";0.91
Sri Lanka;"2.44% of GDP (2016)
2.55% of GDP (2015)
2.41% of GDP (2014)
2.15% of GDP (2013)
2.16% of GDP (2012)";2.44
Swaziland;"1.81% of GDP (2016)
1.78% of GDP (2015)
1.81% of GDP (2014)
1.88% of GDP (2013)
1.89% of GDP (2012)";1.81
Sweden;"1.04% of GDP (2016)
1.09% of GDP (2015)
1.14% of GDP (2014)
1.13% of GDP (2013)
1.15% of GDP (2012)";1.04
Switzerland;"0.71% of GDP (2016)
0.67% of GDP (2015)
0.66% of GDP (2014)
0.73% of GDP (2013)
0.69% of GDP (2012)";0.71
Tajikistan;"1.22% of GDP (2015)
1.13% of GDP (2014)
1% of GDP (2012)
1.09% of GDP (2011)";1.22
Tanzania;"1.14% of GDP (2016)
1.13% of GDP (2015)
1.05% of GDP (2014)
1% of GDP (2013)
0.93% of GDP (2012)";1.14
Thailand;"1.45% of GDP (2016)
1.44% of GDP (2015)
1.41% of GDP (2014)
1.4% of GDP (2013)
1.38% of GDP (2012)";1.45
Timor-Leste;"2.56% of GDP (2015)
2.12% of GDP (2014)
2.42% of GDP (2013)
2.58% of GDP (2012)
1.79% of GDP (2011)";2.56
Togo;"1.86% of GDP (2016)
1.71% of GDP (2015)
1.85% of GDP (2014)
1.77% of GDP (2013)
1.63% of GDP (2012)";1.86
Trinidad and Tobago;"1.12% of GDP (2016)
0.88% of GDP (2015)
0.72% of GDP (2014)
0.8% of GDP (2013)
0.66% of GDP (2012)";1.12
Tunisia;"2.32% of GDP (2016)
2.27% of GDP (2015)
1.91% of GDP (2014)
1.64% of GDP (2013)
1.51% of GDP (2012)";2.32
Turkey;"1.73% of GDP (2016)
1.85% of GDP (2015)
1.9% of GDP (2014)
1.96% of GDP (2013)
2.05% of GDP (2012)";1.73
Uganda;"1.57% of GDP (2016)
1.6% of GDP (2015)
1.71% of GDP (2014)
1.74% of GDP (2013)
1.79% of GDP (2012)";1.57
Ukraine;"3.67% of GDP (2016)
3.97% of GDP (2015)
3.02% of GDP (2014)
2.39% of GDP (2013)
2.35% of GDP (2012)";3.67
United Arab Emirates;"5.66% of GDP (2014)
6.06% of GDP (2013)
5.09% of GDP (2012)
5.5% of GDP (2011)";5.66
United Kingdom;"1.84% of GDP (2016)
1.88% of GDP (2015)
1.97% of GDP (2014)
2.09% of GDP (2013)
2.21% of GDP (2012)";1.84
United States;"3.29% of GDP (2016)
3.3% of GDP (2015)
3.51% of GDP (2014)
3.83% of GDP (2013)
4.24% of GDP (2012)";3.29
Uruguay;"1.85% of GDP (2016)
1.82% of GDP (2015)
1.81% of GDP (2014)
1.82% of GDP (2013)
1.8% of GDP (2012)";1.85
Venezuela;"1% of GDP (2015)
1.16% of GDP (2014)
1.43% of GDP (2013)
1.3% of GDP (2012)
0.75% of GDP (2011)";1
Vietnam;"2.44% of GDP (2016)
2.36% of GDP (2015)
2.29% of GDP (2014)
2.18% of GDP (2013)
2.16% of GDP (2012)";2.44
World;"2.22% of GDP (2016)
2.27% of GDP (2015)
2.26% of GDP (2014)
2.3% of GDP (2013)
2.36% of GDP (2012)";2.22
Yemen;"3.97% of GDP (2014)
4.08% of GDP (2013)
4.57% of GDP (2012)
4.93% of GDP (2011)";3.97
Zambia;"1.53% of GDP (2016)
1.75% of GDP (2015)
1.63% of GDP (2014)
1.36% of GDP (2013)
1.36% of GDP (2012)";1.53
Zimbabwe;2.2% of GDP (2016);2.2
