Namibia;8.3% of GDP (2010);8.3
Nauru;NA;#VALUE!
Nepal;3.7% of GDP (2015);3.7
Netherlands;5.6% of GDP (2013);5.6
New Zealand;6.3% of GDP (2014);6.3
Nicaragua;4.5% of GDP (2010);4.5
Nigeria;NA;#VALUE!
Niger;6.7% of GDP (2014);6.7
Niue;NA;#VALUE!
Norway;7.4% of GDP (2013);7.4
Oman;5% of GDP (2013);5
Pakistan;2.7% of GDP (2015);2.7
Panama;3.3% of GDP (2011);3.3
Papua New Guinea;NA;#VALUE!
Paraguay;5% of GDP (2012);5
Peru;3.9% of GDP (2015);3.9
Philippines;2.7% of GDP (2009);2.7
Poland;4.9% of GDP (2013);4.9
Portugal;5.3% of GDP (2013);5.3
Puerto Rico;6.4% of GDP (2013);6.4
Qatar;3.5% of GDP (2014);3.5
Romania;2.9% of GDP (2012);2.9
Russia;3.9% of GDP (2012);3.9
Rwanda;5% of GDP (2013);5
Saint Kitts and Nevis;4.2% of GDP (2007);4.2
Saint Lucia;4.8% of GDP (2015);4.8
Saint Vincent and the Grenadines;5.1% of GDP (2010);5.1
Samoa;5.1% of GDP (2008);5.1
San Marino;2.4% of GDP (2011);2.4
Sao Tome and Principe;3.9% of GDP (2014);3.9
Saudi Arabia;5.1% of GDP (2008);5.1
Senegal;7.2% of GDP (2014);7.2
Serbia;4.2% of GDP (2014);4.2
Seychelles;3.6% of GDP (2011);3.6
Sierra Leone;2.7% of GDP (2014);2.7
Singapore;2.9% of GDP (2013);2.9
Slovakia;4.1% of GDP (2013);4.1
Slovenia;5.5% of GDP (2013);5.5
Solomon Islands;10% of GDP (2010);10
Somalia;NA;#VALUE!
South Africa;6.1% of GDP (2014);6.1
South Sudan;0.8% of GDP (2011);0.8
Spain;4.3% of GDP (2013);4.3
Sri Lanka;2.2% of GDP (2015);2.2
Sudan;2.2% of GDP (2009);2.2
Suriname;NA;#VALUE!
Swaziland;7.1% of GDP (2014);7.1
Sweden;7.7% of GDP (2013);7.7
Switzerland;5.1% of GDP (2013);5.1
Syria;5.1% of GDP (2009);5.1
Tajikistan;5.2% of GDP (2015);5.2
Tanzania;3.5% of GDP (2014);3.5
Thailand;4.1% of GDP (2013);4.1
Timor-Leste;7.9% of GDP (2014);7.9
Togo;5.3% of GDP (2015);5.3
Tokelau;NA;#VALUE!
Tunisia;6.3% of GDP (2012);6.3
Turkey;4.8% of GDP (2013);4.8
Turkmenistan;3% of GDP (2012);3
Turks and Caicos Islands;3.3% of GDP (2015);3.3
Tuvalu;NA;#VALUE!
Uganda;1.7% of GDP (2014);1.7
Ukraine;6% of GDP (2014);6
United Arab Emirates;NA;#VALUE!
United Kingdom;5.8% of GDP (2014);5.8
United States;4.9% of GDP (2013);4.9
Uruguay;4.4% of GDP (2011);4.4
Uzbekistan;NA;#VALUE!
Vanuatu;4.9% of GDP (2014);4.9
Venezuela;6.9% of GDP (2009);6.9
Vietnam;5.7% of GDP (2013);5.7
West Bank;"1.3% of GDP
note: includes Gaza Strip (2015)";1.3
Yemen;4.6% of GDP (2008);4.6
Zambia;1.1% of GDP (2008);1.1
Zimbabwe;8.4% of GDP (2014);8.4
